"","county1","county2","year","num.shared","incidence","date","inf.counties","uninf.counties","touching"
"8158","Hancock-Tennessee","Haliburton County-Ontario",2010,1,0,2010-01-01,392,6351,0
"8159","Hancock-Tennessee","Haliburton County-Ontario",2007,1,0,2007-01-01,20,6541,0
"8160","Hancock-Tennessee","Haliburton County-Ontario",2008,1,0,2008-01-01,110,6471,0
"8161","Hancock-Tennessee","Inverness County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"8162","Hancock-Tennessee","Inverness County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"8163","Hancock-Tennessee","Inverness County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"8164","Hancock-Tennessee","Inverness County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"8165","Hancock-Tennessee","Inverness County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"8166","Hancock-Tennessee","Inverness County-Nova Scotia",2010,1,0,2010-01-01,392,6351,0
"8167","Hancock-Tennessee","Inverness County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"8168","Hancock-Tennessee","Inverness County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"8169","Hancock-Tennessee","Inverness County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"8170","Hancock-Tennessee","Inverness County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"8171","Hancock-Tennessee","Inverness County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"8172","Hancock-Tennessee","Inverness County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"8173","Hancock-Tennessee","Kings County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"8174","Hancock-Tennessee","Kings County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"8175","Hancock-Tennessee","Kings County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"8176","Hancock-Tennessee","Kings County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"8177","Hancock-Tennessee","Kings County-Nova Scotia",2010,1,0,2010-01-01,392,6351,0
"8178","Hancock-Tennessee","Kings County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"8179","Hancock-Tennessee","Kings County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"8180","Hancock-Tennessee","Kings County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"8181","Hancock-Tennessee","Kings County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"8182","Hancock-Tennessee","Kings County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"8183","Hancock-Tennessee","Kings County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"8184","Hancock-Tennessee","Kings County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"8185","Hancock-Tennessee","Luzerne-Pennsylvania",2015,1,0,2015-01-01,760,6561,0
"8186","Hancock-Tennessee","Luzerne-Pennsylvania",2007,1,0,2007-01-01,20,6541,0
"8187","Hancock-Tennessee","Luzerne-Pennsylvania",2013,1,0,2013-01-01,730,6505,0
"8188","Hancock-Tennessee","Luzerne-Pennsylvania",2017,1,0,2017-01-01,760,6561,0
"8189","Hancock-Tennessee","Luzerne-Pennsylvania",2012,1,0,2012-01-01,674,6351,0
"8190","Hancock-Tennessee","Luzerne-Pennsylvania",2008,1,0,2008-01-01,110,6471,0
"8191","Hancock-Tennessee","Luzerne-Pennsylvania",2011,1,0,2011-01-01,464,6489,0
"8192","Hancock-Tennessee","Luzerne-Pennsylvania",2010,1,0,2010-01-01,392,6351,0
"8193","Hancock-Tennessee","Luzerne-Pennsylvania",2006,1,0,2006-01-01,0,6561,0
"8194","Hancock-Tennessee","Luzerne-Pennsylvania",2009,1,0,2009-01-01,182,6489,0
"8195","Hancock-Tennessee","Luzerne-Pennsylvania",2018,1,0,2018-01-01,760,6561,0
"8196","Hancock-Tennessee","Luzerne-Pennsylvania",2014,1,0,2014-01-01,760,6531,0
"8197","Hancock-Tennessee","Marquette-Michigan",2010,1,0,2010-01-01,392,6351,0
"8198","Hancock-Tennessee","Marquette-Michigan",2015,1,0,2015-01-01,760,6561,0
"8199","Hancock-Tennessee","Marquette-Michigan",2013,1,0,2013-01-01,730,6505,0
"8200","Hancock-Tennessee","Marquette-Michigan",2018,1,0,2018-01-01,760,6561,0
"8201","Hancock-Tennessee","Marquette-Michigan",2006,1,0,2006-01-01,0,6561,0
"8202","Hancock-Tennessee","Marquette-Michigan",2007,1,0,2007-01-01,20,6541,0
"8203","Hancock-Tennessee","Marquette-Michigan",2011,1,0,2011-01-01,464,6489,0
"8204","Hancock-Tennessee","Marquette-Michigan",2017,1,0,2017-01-01,760,6561,0
"8205","Hancock-Tennessee","Marquette-Michigan",2008,1,0,2008-01-01,110,6471,0
"8206","Hancock-Tennessee","Marquette-Michigan",2012,1,0,2012-01-01,674,6351,0
"8207","Hancock-Tennessee","Marquette-Michigan",2014,1,0,2014-01-01,760,6531,0
"8208","Hancock-Tennessee","Marquette-Michigan",2009,1,0,2009-01-01,182,6489,0
"8209","Hancock-Tennessee","Orange-New York",2008,1,0,2008-01-01,110,6471,0
"8210","Hancock-Tennessee","Orange-New York",2007,1,0,2007-01-01,20,6541,0
"8211","Hancock-Tennessee","Orange-New York",2010,1,0,2010-01-01,392,6351,0
"8212","Hancock-Tennessee","Orange-New York",2017,1,0,2017-01-01,760,6561,0
"8213","Hancock-Tennessee","Orange-New York",2014,1,0,2014-01-01,760,6531,0
"8214","Hancock-Tennessee","Orange-New York",2015,1,0,2015-01-01,760,6561,0
"8215","Hancock-Tennessee","Orange-New York",2011,1,0,2011-01-01,464,6489,0
"8216","Hancock-Tennessee","Orange-New York",2009,1,0,2009-01-01,182,6489,0
"8217","Hancock-Tennessee","Orange-New York",2006,1,0,2006-01-01,0,6561,0
"8218","Hancock-Tennessee","Orange-New York",2013,1,0,2013-01-01,730,6505,0
"8219","Hancock-Tennessee","Orange-New York",2018,1,0,2018-01-01,760,6561,0
"8220","Hancock-Tennessee","Orange-New York",2012,1,0,2012-01-01,674,6351,0
"8221","Hancock-Tennessee","Pulaski-Kentucky",2013,1,0,2013-01-01,730,6505,0
"8222","Hancock-Tennessee","Pulaski-Kentucky",2015,1,0,2015-01-01,760,6561,0
"8223","Hancock-Tennessee","Pulaski-Kentucky",2018,1,0,2018-01-01,760,6561,0
"8224","Hancock-Tennessee","Pulaski-Kentucky",2014,1,0,2014-01-01,760,6531,0
"8225","Hancock-Tennessee","Pulaski-Kentucky",2017,1,0,2017-01-01,760,6561,0
"8226","Hancock-Tennessee","Pulaski-Kentucky",2006,1,0,2006-01-01,0,6561,0
"8227","Hancock-Tennessee","Pulaski-Kentucky",2007,1,0,2007-01-01,20,6541,0
"8228","Hancock-Tennessee","Pulaski-Kentucky",2008,1,0,2008-01-01,110,6471,0
"8229","Hancock-Tennessee","Pulaski-Kentucky",2010,1,0,2010-01-01,392,6351,0
"8230","Hancock-Tennessee","Pulaski-Kentucky",2009,1,0,2009-01-01,182,6489,0
"8231","Hancock-Tennessee","Pulaski-Kentucky",2012,1,0,2012-01-01,674,6351,0
"8232","Hancock-Tennessee","Pulaski-Kentucky",2011,1,0,2011-01-01,464,6489,0
"8233","Hancock-Tennessee","Smyth-Virginia",2007,1,0,2007-01-01,20,6541,0
"8234","Hancock-Tennessee","Smyth-Virginia",2008,1,0,2008-01-01,110,6471,0
"8235","Hancock-Tennessee","Smyth-Virginia",2014,1,0,2014-01-01,760,6531,0
"8236","Hancock-Tennessee","Smyth-Virginia",2013,1,0,2013-01-01,730,6505,0
"8237","Hancock-Tennessee","Smyth-Virginia",2006,1,0,2006-01-01,0,6561,0
"8238","Hancock-Tennessee","Smyth-Virginia",2017,1,0,2017-01-01,760,6561,0
"8239","Hancock-Tennessee","Smyth-Virginia",2018,1,0,2018-01-01,760,6561,0
"8240","Hancock-Tennessee","Smyth-Virginia",2010,1,0,2010-01-01,392,6351,0
"8241","Hancock-Tennessee","Smyth-Virginia",2011,1,0,2011-01-01,464,6489,0
"8242","Hancock-Tennessee","Smyth-Virginia",2012,1,0,2012-01-01,674,6351,0
"8243","Hancock-Tennessee","Smyth-Virginia",2009,1,0,2009-01-01,182,6489,0
"8244","Hancock-Tennessee","Smyth-Virginia",2015,1,0,2015-01-01,760,6561,0
"8245","Hancock-Tennessee","White-Tennessee",2010,1,0,2010-01-01,392,6351,0
"8246","Hancock-Tennessee","White-Tennessee",2012,1,0,2012-01-01,674,6351,0
"8247","Hancock-Tennessee","White-Tennessee",2013,1,0,2013-01-01,730,6505,0
"8248","Hancock-Tennessee","White-Tennessee",2009,1,0,2009-01-01,182,6489,0
"8249","Hancock-Tennessee","White-Tennessee",2017,1,0,2017-01-01,760,6561,0
"8250","Hancock-Tennessee","White-Tennessee",2008,1,0,2008-01-01,110,6471,0
"8251","Hancock-Tennessee","White-Tennessee",2007,1,0,2007-01-01,20,6541,0
"8252","Hancock-Tennessee","White-Tennessee",2018,1,0,2018-01-01,760,6561,0
"8253","Hancock-Tennessee","White-Tennessee",2014,1,0,2014-01-01,760,6531,0
"8254","Hancock-Tennessee","White-Tennessee",2011,1,0,2011-01-01,464,6489,0
"8255","Hancock-Tennessee","White-Tennessee",2015,1,0,2015-01-01,760,6561,0
"8256","Hancock-Tennessee","White-Tennessee",2006,1,0,2006-01-01,0,6561,0
"8257","Hancock-Tennessee","Wise-Virginia",2015,1,0,2015-01-01,760,6561,0
"8258","Hancock-Tennessee","Wise-Virginia",2009,1,0,2009-01-01,182,6489,0
"8259","Hancock-Tennessee","Wise-Virginia",2017,1,0,2017-01-01,760,6561,0
"8260","Hancock-Tennessee","Wise-Virginia",2018,1,0,2018-01-01,760,6561,0
"8261","Hancock-Tennessee","Wise-Virginia",2014,1,0,2014-01-01,760,6531,0
"8262","Hancock-Tennessee","Wise-Virginia",2008,1,0,2008-01-01,110,6471,0
"8263","Hancock-Tennessee","Wise-Virginia",2010,1,0,2010-01-01,392,6351,0
"8264","Hancock-Tennessee","Wise-Virginia",2013,1,0,2013-01-01,730,6505,0
"8265","Hancock-Tennessee","Wise-Virginia",2012,1,0,2012-01-01,674,6351,0
"8266","Hancock-Tennessee","Wise-Virginia",2007,1,0,2007-01-01,20,6541,0
"8267","Hancock-Tennessee","Wise-Virginia",2011,1,0,2011-01-01,464,6489,0
"8268","Hancock-Tennessee","Wise-Virginia",2006,1,0,2006-01-01,0,6561,0
"8269","Hants County-Nova Scotia","Albert County-New Brunswick",2006,1,0,2006-01-01,0,6561,0
"8270","Hants County-Nova Scotia","Albert County-New Brunswick",2011,1,0,2011-01-01,464,6489,0
"8271","Hants County-Nova Scotia","Albert County-New Brunswick",2010,1,1,2010-01-01,392,6351,0
"8272","Hants County-Nova Scotia","Albert County-New Brunswick",2014,1,0,2014-01-01,760,6531,0
"8273","Hants County-Nova Scotia","Albert County-New Brunswick",2009,1,0,2009-01-01,182,6489,0
"8274","Hants County-Nova Scotia","Albert County-New Brunswick",2007,1,0,2007-01-01,20,6541,0
"8275","Hants County-Nova Scotia","Albert County-New Brunswick",2013,1,0,2013-01-01,730,6505,0
"8276","Hants County-Nova Scotia","Albert County-New Brunswick",2012,1,0,2012-01-01,674,6351,0
"8277","Hants County-Nova Scotia","Albert County-New Brunswick",2018,1,0,2018-01-01,760,6561,0
"8278","Hants County-Nova Scotia","Albert County-New Brunswick",2015,1,0,2015-01-01,760,6561,0
"8279","Hants County-Nova Scotia","Albert County-New Brunswick",2008,1,0,2008-01-01,110,6471,0
"8280","Hants County-Nova Scotia","Albert County-New Brunswick",2017,1,0,2017-01-01,760,6561,0
"8281","Hants County-Nova Scotia","Bennington-Vermont",2010,1,0,2010-01-01,392,6351,0
"8282","Hants County-Nova Scotia","Bennington-Vermont",2006,1,0,2006-01-01,0,6561,0
"8283","Hants County-Nova Scotia","Bennington-Vermont",2009,1,0,2009-01-01,182,6489,0
"8284","Hants County-Nova Scotia","Bennington-Vermont",2011,1,0,2011-01-01,464,6489,0
"8285","Hants County-Nova Scotia","Bennington-Vermont",2012,1,0,2012-01-01,674,6351,0
"8286","Hants County-Nova Scotia","Bennington-Vermont",2014,1,0,2014-01-01,760,6531,0
"8287","Hants County-Nova Scotia","Bennington-Vermont",2007,1,0,2007-01-01,20,6541,0
"8288","Hants County-Nova Scotia","Bennington-Vermont",2017,1,0,2017-01-01,760,6561,0
"8289","Hants County-Nova Scotia","Bennington-Vermont",2013,1,0,2013-01-01,730,6505,0
"8290","Hants County-Nova Scotia","Bennington-Vermont",2018,1,0,2018-01-01,760,6561,0
"8291","Hants County-Nova Scotia","Bennington-Vermont",2015,1,0,2015-01-01,760,6561,0
