GC,title,url,lat,lon,country,province.state,county,numfinds,numpage
GC1GC3E,BlowingSpringsCave,NA,34.8646833333333,-86.6957333333333,UnitedStates,Alabama,LauderdaleCounty,56,NA
GC1H135,FrazierParkMineSeries-#1WhiteRidgeDeposit,NA,34.8282833333333,-117.048066666667,UnitedStates,California,KernCounty,8,NA
GC1HBZN,GoldMineRoadonGoatMountain,NA,34.2914,-115.627,UnitedStates,California,SanBernardinoCounty,2,NA
GC1HC0Q,MineShaftOne,NA,34.2921166666667,-115.6305,UnitedStates,California,SanBernardinoCounty,9,NA
GC1HC20,SecondGoldMineOverlook,NA,34.2939833333333,-115.633766666667,UnitedStates,California,SanBernardinoCounty,5,NA
GC1HC33,TheGateonGoldMineRoad,NA,34.29465,-115.63475,UnitedStates,California,SanBernardinoCounty,6,NA
GC1HC5A,TopofGoatMountainGoldMineRoad,NA,34.2974833333333,-115.630033333333,UnitedStates,California,SanBernardinoCounty,8,NA
GC1HDGG,makemineacombo,NA,42.5766166666667,-87.5867833333333,UnitedStates,Wisconsin,WalworthCounty,2,NA
GC1HED6,HORSESHOECAVEFORFRIENDS,NA,35.1752333333333,-119.2785,UnitedStates,California,SanLuisObispoCounty,16,NA
GC1HEQ8,OldMineShaft,NA,49.06175,-57.6959333333333,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,82,NA
GC1HJ6M,FBZA.P.E.52:WarlockMine,NA,33.0764166666667,-115.4323,UnitedStates,California,SanDiegoCounty,63,NA
GC1HKKH,NoNameMine,NA,NA,NA,NA,NA,NA,NA,NA
GC1HM85,GandyDancer--TheBatCaveDec08COM,NA,45.47655,-91.4672,UnitedStates,Wisconsin,PolkCounty,65,NA
GC1HRCJ,WestCottonwoodMine,NA,31.9153666666667,-105.494616666667,UnitedStates,Texas,ElPasoCounty,0,NA
GC1HT5R,MineOMine,NA,34.6398166666667,-116.826066666667,UnitedStates,California,SanBernardinoCounty,3,NA
GC1HVE4,makemineacombo,NA,42.5766166666667,-87.5867833333333,UnitedStates,Wisconsin,WalworthCounty,11,NA
GC1HXG9,MakeMineHotandSpicy!,NA,36.0706666666667,-94.2018333333333,UnitedStates,Oklahoma,TulsaCounty,72,NA
GC1HXP5,HighwayCave,NA,34.2487166666667,-83.1423,UnitedStates,Georgia,BartowCounty,50,NA
GC1HZN1,BerthaPeakMineCache[Reborn],NA,34.2837833333333,-115.100266666667,UnitedStates,California,SanBernardinoCounty,42,NA
GC1J0YG,GoldMinewithStringsAttached,NA,34.1935,-115.7957,UnitedStates,California,SanBernardinoCounty,11,NA
GC1J0YT,GoldMineProspects,NA,34.1918833333333,-115.80275,UnitedStates,California,SanBernardinoCounty,8,NA
GC1J40D,EmpireMineRoad,NA,37.9590833333333,-120.1955,UnitedStates,California,ContraCostaCounty,70,NA
GC1J9TB,DutchCleanserMine,NA,35.4354333333333,-116.073966666667,UnitedStates,California,KernCounty,64,NA
GC1JF3J,ThisLittleSmileOfMine,NA,34.5736666666667,-116.7603,UnitedStates,California,SanBernardinoCounty,447,NA
GC1JFVW,MineYourOwnBusiness!,NA,NA,NA,NA,NA,NA,NA,NA
GC1JHA4,Mine#68TheHump,NA,47.0906833333333,-123.938416666667,UnitedStates,Washington,GraysHarborCounty,78,NA
GC1JHAB,Mine#69AView?,NA,47.1124833333333,-123.9667,UnitedStates,Washington,GraysHarborCounty,40,NA
GC1JHRQ,CaveandtheWolfBrothers,NA,33.0686,-95.1506,UnitedStates,Texas,DentonCounty,15,NA
GC1JNRF,TheCherokeeMine,NA,NA,NA,NA,NA,NA,NA,NA
GC1JQRR,MojaveGoldMine,NA,35.1428666666667,-116.947033333333,UnitedStates,California,SanBernardinoCounty,9,NA
GC1JRG5,SimiCave,NA,34.2034166666667,-117.212216666667,UnitedStates,California,VenturaCounty,47,NA
GC1JT6Q,ITSALLMINE,NA,40.6736,-121.569683333333,UnitedStates,California,ShastaCounty,11,NA
GC1JXY9,KnotMine!,NA,34.1286,-115.9698,UnitedStates,California,SanBernardinoCounty,257,NA
GC1JYH7,CaveInn,NA,37.0179333333333,-112.65905,UnitedStates,Utah,WashingtonCounty,62,NA
GC1K1KE,CCS-CaveSprings,NA,39.016,-89.3326,UnitedStates,Illinois,CalhounCounty,67,NA
GC1K98D,BearCave,NA,37.4646833333333,-80.62165,UnitedStates,WestVirginia,WyomingCounty,0,NA
GC1KBVM,seacave,NA,33.4610833333333,-116.284333333333,UnitedStates,California,OrangeCounty,23,NA
GC1KD4V,RockHoleDeepCave,NA,38.0697166666667,-121.825533333333,UnitedStates,California,SolanoCounty,31,NA
GC1KG0R,PonderosaWay:FalconMineRoad,NA,38.1401166666667,-119.503066666667,UnitedStates,California,CalaverasCounty,24,NA
GC1KG2A,AlmostMine,NA,34.4795666666667,-117.650716666667,UnitedStates,California,LosAngelesCounty,21,NA
GC1KJ0E,MineallMine,NA,47.3423,-92.7712,UnitedStates,Minnesota,ItascaCounty,9,NA
GC1KJDW,CaveNearArt'sTrail,NA,34.1344833333333,-117.004966666667,UnitedStates,California,VenturaCounty,21,NA
GC1KQZG,There'sacaveinSBK&Qcountry!,NA,32.9180833333333,-95.4927333333333,UnitedStates,Texas,RockwallCounty,95,NA
GC1KTB2,SquirrelCave,NA,45.1735166666667,-91.6773333333333,UnitedStates,Wisconsin,St.CroixCounty,46,NA
GC1KZTV,TurtleCreekCave,NA,32.72295,-96.8926166666667,UnitedStates,Texas,TarrantCounty,126,NA
GC1M3R6,TheWindCaveTrailhead,NA,34.4718166666667,-119.7703,UnitedStates,California,SantaBarbaraCounty,251,NA
GC1M46R,LostDutchman'sMine,NA,NA,NA,NA,NA,NA,NA,NA
GC1M47M,OKMine,NA,34.0474833333333,-114.298633333333,UnitedStates,California,SanBernardinoCounty,47,NA
GC1M47W,RustyGoldMine,NA,33.9997666666667,-114.2872,UnitedStates,California,RiversideCounty,43,NA
GC1M483,Lostin...RustyGoldMine,NA,33.99485,-114.240433333333,UnitedStates,California,RiversideCounty,11,NA
GC1M7VW,MineYourOwnBusiness,NA,34.0453666666667,-114.29845,UnitedStates,California,SanBernardinoCounty,66,NA
GC1MF9C,"TotheBatCaveRobin!",NA,41.6500166666667,-90.4852166666667,UnitedStates,Iowa,JohnsonCounty,73,NA
GC1MFFZ,Angermanagementcar/cavecentral,NA,38.1446833333333,-119.537583333333,UnitedStates,California,CalaverasCounty,30,NA
GC1MFG1,CliffsideCave,NA,38.00045,-121.328833333333,UnitedStates,California,MarinCounty,8,NA
GC1MFJA,CopperCreekMine,NA,41.9226166666667,-123.965233333333,UnitedStates,California,DelNorteCounty,10,NA
GC1MQHH,TheBatCave,NA,34.0753666666667,-114.2436,UnitedStates,California,SanBernardinoCounty,56,NA
GC1MQM4,IsolatedGoldMine,NA,34.05315,-114.258766666667,UnitedStates,California,SanBernardinoCounty,37,NA
GC1MYDR,MakeMineGlazed,NA,41.6245,-86.2638,UnitedStates,Illinois,CookCounty,111,NA
GC1N0H6,NationalMine,NA,40.6905333333333,-121.581366666667,UnitedStates,California,ShastaCounty,56,NA
GC1N0NH,WoodYouBeMine,NA,34.0631666666667,-117.5314,UnitedStates,California,LosAngelesCounty,14,NA
GC1N2DM,BullDogMine,NA,33.4624166666667,-110.4903,UnitedStates,Arizona,PinalCounty,103,NA
GC1N3D4,CAVECLIMB,NA,36.7731333333333,-93.3352833333333,UnitedStates,Oklahoma,OttawaCounty,1,NA
GC1N5TV,Div'sStumpCave,NA,42.5447,-95.5285333333333,UnitedStates,Iowa,WoodburyCounty,34,NA
GC1N96D,TC09#17-CaveCreekaCountrySchoolSeries,NA,30.3091666666667,-97.2723166666667,UnitedStates,Texas,GillespieCounty,50,NA
GC1NFX0,MatterovertheMine,NA,34.0452,-114.293666666667,UnitedStates,California,SanBernardinoCounty,26,NA
GC1NGXN,DaleMine4x4Cache,NA,34.1156333333333,-114.20925,UnitedStates,California,SanBernardinoCounty,41,NA
GC1NMA5,T.182006-HidingintheBatCave,NA,45.6019833333333,-93.8115833333333,UnitedStates,Minnesota,BentonCounty,87,NA
GC1NP0B,QuartzCaveAlongtheOldJulianHighway,NA,33.0560333333333,-115.226083333333,UnitedStates,California,SanDiegoCounty,144,NA
GC1NT5M,ThisLittleLightofMine,NA,31.028,-96.3059,UnitedStates,Texas,BellCounty,129,NA
GC1NYCA,Mine#70RubeGoldberg,NA,46.9726166666667,-122.085966666667,UnitedStates,Washington,GraysHarborCounty,105,NA
GC1NZJM,RedCaveCharm,NA,32.7824333333333,-95.4071833333333,UnitedStates,Texas,DallasCounty,37,NA
GC1P09N,"OnFortiniCrossStreetMine",NA,37.2088166666667,-120.204966666667,UnitedStates,California,SantaClaraCounty,183,NA
GC1P09W,AtthecornerofMineandStile,NA,37.21035,-120.201933333333,UnitedStates,California,SantaClaraCounty,235,NA
GC1P0V7,nationalminetwo,NA,40.6925833333333,-121.57735,UnitedStates,California,ShastaCounty,25,NA
GC1P20V,MINENOTSAFE!,NA,38.0650333333333,-119.625283333333,UnitedStates,California,TuolumneCounty,11,NA
GC1P4MQ,MysteryCaveStateParkWildlifeSafari,NA,43.6414666666667,-91.78505,UnitedStates,Minnesota,FillmoreCounty,374,NA
GC1P4MY,1909CherryMineDisaster,NA,41.4296333333333,-88.78665,UnitedStates,Illinois,BureauCounty,90,NA
GC1P4R3,HillAnnexMineStateParkWildlifeSafari,NA,47.3264166666667,-92.7217166666667,UnitedStates,Minnesota,ItascaCounty,242,NA
GC1P4ZE,SoudanUndergroundMineStateParkWildlifeSafari,NA,47.8197333333333,-91.7569833333333,UnitedStates,Minnesota,St.LouisCounty,308,NA
GC1P71X,CajalcoTinMine(1890-1892),NA,33.8491,-116.519816666667,UnitedStates,California,RiversideCounty,32,NA
GC1P732,FrenchCave,NA,46.9094666666667,-90.0924666666667,UnitedStates,Minnesota,St.LouisCounty,55,NA
GC1P84C,REDCLOUDMINE,NA,NA,NA,NA,NA,NA,NA,NA
GC1P8R0,Makeminescrambled......,NA,45.4185166666667,-121.211183333333,UnitedStates,Oregon,WashingtonCounty,148,NA
GC1PA4K,Minenotyours,NA,35.3121333333333,-116.379183333333,UnitedStates,California,SanBernardinoCounty,33,NA
GC1PAQH,Lilliputian'sMammothCave,NA,33.8738833333333,-85.1390166666667,UnitedStates,Alabama,BlountCounty,306,NA
GC1PGKX,OakCave,NA,37.01875,-120.376166666667,UnitedStates,California,SantaClaraCounty,69,NA
GC1PJVV,Falcons'Cave,NA,37.8273833333333,-120.205766666667,UnitedStates,California,ContraCostaCounty,97,NA
GC1PJZN,TotheBatCave,NA,34.7485,-97.4721666666667,UnitedStates,Oklahoma,ComancheCounty,16,NA
GC1PQC5,IFoundmine....What'syours?,NA,NA,NA,NA,NA,NA,NA,NA
GC1PRGG,ThisLittleLightOfMine,NA,33.1110666666667,-115.210316666667,UnitedStates,California,SanDiegoCounty,19,NA
GC1PWEF,FrazierParkMineSeries-#2LebecDeposit,NA,34.8404333333333,-117.059816666667,UnitedStates,California,KernCounty,5,NA
GC1PWNM,Viper'sCave,NA,38.6940666666667,-93.1714166666667,UnitedStates,Kansas,MiamiCounty,58,NA
GC1PX3R,CedarCave,NA,33.6209166666667,-96.8469666666667,UnitedStates,Texas,CookeCounty,63,NA
GC1PYAH,GilletteMineProspect,NA,34.6780666666667,-117.348316666667,UnitedStates,California,LosAngelesCounty,5,NA
GC1Q02Y,Caveinthecastlewall,NA,34.5084166666667,-115.283583333333,UnitedStates,California,SanBernardinoCounty,0,NA
GC1Q240,YoursorMINE!,NA,33.7690833333333,-115.93465,UnitedStates,California,RiversideCounty,39,NA
GC1Q591,BessemerMineRoad,NA,34.3983333333333,-115.259483333333,UnitedStates,California,SanBernardinoCounty,22,NA
GC1Q65K,TheColossalCaveAdventure,NA,36.5947166666667,-120.068416666667,UnitedStates,California,MontereyCounty,28,NA
GC1QCPA,OhsofarfromDawnMine,NA,NA,NA,NA,NA,NA,NA,NA
GC1QKC9,InACave,NA,33.5839333333333,-114.0507,UnitedStates,California,RiversideCounty,98,NA
GC1R0WK,Nobody'sFaultbutMine,NA,34.5177833333333,-118.781183333333,UnitedStates,California,VenturaCounty,8,NA
GC1R2MD,P'sofMine,NA,34.7995,-91.5781666666667,UnitedStates,Arkansas,PulaskiCounty,21,NA
GC1R3PZ,CaveMan'sFriend,NA,33.8907833333333,-97.4736666666667,UnitedStates,Texas,WichitaCounty,176,NA
GC1R7KR,P.V.ONYXMINECACHE,NA,36.0483,-116.614716666667,UnitedStates,California,InyoCounty,29,NA
GC1R8T4,St.GeorgeMineinSnowCyn.,NA,36.2084666666667,-116.541066666667,UnitedStates,California,InyoCounty,11,NA
GC1RC7M,BeeCaveNano,NA,30.3081,-96.0571333333333,UnitedStates,Texas,TravisCounty,211,NA
GC1RF0B,EngelsMine,NA,40.2043833333333,-119.224866666667,UnitedStates,California,PlumasCounty,23,NA
GC1RF68,Seth'sLostSWAGMine,NA,NA,NA,NA,NA,NA,NA,NA
GC1RGHC,SpruceMountainCave,NA,44.23035,-71.6414,UnitedStates,Vermont,WashingtonCounty,1,NA
GC1RQQZ,Snookie'sCave#1,NA,29.88195,-97.5489333333333,UnitedStates,Texas,ComalCounty,50,NA
GC1RT96,Snookie'sCave#2,NA,29.8821333333333,-97.5508833333333,UnitedStates,Texas,ComalCounty,43,NA
GC1RT99,Snookie'sCave#3,NA,29.8804333333333,-97.54895,UnitedStates,Texas,ComalCounty,48,NA
GC1RW2T,"Mine""oh""Mine",NA,34.0839333333333,-115.996666666667,UnitedStates,California,SanBernardinoCounty,27,NA
GC1RXPC,GreenCave,NA,NA,NA,NA,NA,NA,NA,NA
GC1T27W,ThisCacheisMine,NA,32.7802666666667,-115.995066666667,UnitedStates,California,ImperialCounty,20,NA
GC1T2NP,LumsdenBatCave,NA,37.8484166666667,-119.96995,UnitedStates,California,TuolumneCounty,7,NA
GC1T4CJ,PantherCave,NA,39.6047333333333,-75.35595,UnitedStates,Maryland,BaltimoreCounty,67,NA
GC1T5V6,minicave,NA,34.26355,-116.603183333333,UnitedStates,California,SanBernardinoCounty,0,NA
GC1T6QD,Thislittlelightofmine/OsageTreasuresEvent,NA,38.6665833333333,-94.4599,UnitedStates,Kansas,OsageCounty,26,NA
GC1TFE1,FallFestVIII-RaidersofRobbersCave,NA,34.9875666666667,-94.6452,UnitedStates,Oklahoma,LatimerCounty,73,NA
GC1TFFF,CoalMineNorth,NA,33.38,-88.7308666666667,UnitedStates,Mississippi,ChoctawCounty,59,NA
GC1TPRV,King'sChairatSidewinderMountainMine,NA,34.6178833333333,-116.9209,UnitedStates,California,SanBernardinoCounty,6,NA
GC1TVY3,MutherRoadsTour-Tourthemine,NA,40.18,-88.85295,UnitedStates,Illinois,LoganCounty,121,NA
GC1TYQZ,ACave?Here?,NA,42.8720166666667,-105.842366666667,UnitedStates,Wyoming,NatronaCounty,23,NA
GC1V4GD,Collin'sCaveCaches,NA,47.4182833333333,-118.482283333333,UnitedStates,Washington,GrantCounty,9,NA
GC1VA65,RobberBaronCave,NA,29.5087,-97.5429166666667,UnitedStates,Texas,BexarCounty,422,NA
GC1VD7Q,TheCave's,NA,37.6437666666667,-96.7182166666667,UnitedStates,Kansas,SedgwickCounty,30,NA
GC1VFKX,TennisBallMine,NA,37.5645833333333,-121.90445,UnitedStates,California,AlamedaCounty,185,NA
GC1VHC4,Dylan'sGoldMine,NA,44.8303833333333,-106.261916666667,UnitedStates,Wyoming,SheridanCounty,40,NA
GC1VJFZ,CaveofDoom!,NA,44.84975,-92.4543166666667,UnitedStates,Minnesota,CarverCounty,117,NA
GC1VJWB,TotheBatCave!,NA,34.61635,-85.8686,UnitedStates,Alabama,JacksonCounty,26,NA
GC1VKA2,RobbersCave,NA,35.0067,-94.6614833333333,UnitedStates,Oklahoma,LatimerCounty,174,NA
GC1VVCY,GrandRidgeCoalMine,NA,47.53675,-121.99675,UnitedStates,Washington,KingCounty,131,NA
GC1VVWB,Coyotecave,NA,33.56105,-115.01955,UnitedStates,California,RiversideCounty,87,NA
GC1W33R,CrystalLakeCaveCache,NA,42.4337666666667,-89.3795166666667,UnitedStates,Iowa,DubuqueCounty,119,NA
GC1WAZR,Rock'nCave,NA,37.7517166666667,-121.864166666667,UnitedStates,California,AlamedaCounty,101,NA
GC1WEMY,CarverCave,NA,44.9488166666667,-92.9323,UnitedStates,Minnesota,RamseyCounty,49,NA
GC1WF5W,MakemineBittersweet,NA,44.0571333333333,-102.291633333333,UnitedStates,SouthDakota,PenningtonCounty,13,NA
GC1WK9V,CanyonCreekIceCave,NA,50.9080166666667,-113.190883333333,Canada,Alberta,DivisionNo.15Canmore,8,NA
GC1WNV3,ChollasMine,NA,32.69695,-116.987666666667,UnitedStates,California,SanDiegoCounty,88,NA
GC1WR9K,TonaquintRidgeCaveGive&Take,NA,37.0712333333333,-112.353716666667,UnitedStates,Utah,WashingtonCounty,34,NA
GC1WVZP,WingedDeerparkSmallCave,NA,36.3912,-81.6317666666667,UnitedStates,Tennessee,WashingtonCounty,127,NA
GC1X1H9,Comeseethecave!,NA,32.6084666666667,-115.0755,UnitedStates,California,SanDiegoCounty,19,NA
GC1X71W,WolfCave,NA,36.71335,-80.0313833333333,UnitedStates,Virginia,WashingtonCounty,165,NA
GC1XHGR,CCCNP#3-TheTreeFernCave,NA,34.6224166666667,-86.2057,UnitedStates,Alabama,ColbertCounty,78,NA
GC1XJ44,MineorMine?,NA,37.0107833333333,-112.643166666667,UnitedStates,Utah,WashingtonCounty,56,NA
GC1Y34F,MineSweeper#1,NA,44.0673333333333,-92.7568333333333,UnitedStates,Minnesota,SteeleCounty,15,NA
GC1Y71Z,1935CoalhurstMineDisaster-Remembered,NA,49.7078833333333,-111.16035,Canada,Alberta,DivisionNo.2Lethbridge,86,NA
GC1Y88N,MineSweeper#2,NA,44.0656666666667,-92.763,UnitedStates,Minnesota,SteeleCounty,13,NA
GC1Y8CQ,MineSweeper#3,NA,44.0728833333333,-92.7603,UnitedStates,Minnesota,SteeleCounty,9,NA
GC1Y9MK,YoursandMine,NA,38.7150666666667,-118.068416666667,UnitedStates,California,AlpineCounty,6,NA
GC1YCJ7,TheBlackhawkMineMill,NA,34.3595,-115.205483333333,UnitedStates,California,SanBernardinoCounty,5,NA
GC1YCKJ,TheLesterDaleMine,NA,34.3366,-115.2269,UnitedStates,California,SanBernardinoCounty,25,NA
GC1YCM9,TheSilverReefMine,NA,34.37555,-115.247416666667,UnitedStates,California,SanBernardinoCounty,25,NA
GC1YF5G,GaltCoalMineNo.6,NA,49.7405666666667,-111.16965,Canada,Alberta,DivisionNo.2Lethbridge,110,NA
GC1YJRM,MineSweeper#4,NA,44.07855,-92.76655,UnitedStates,Minnesota,SteeleCounty,16,NA
GC1YMTB,MojaveMulti-MineCache,NA,34.5693,-115.274966666667,UnitedStates,California,SanBernardinoCounty,22,NA
GC1YPMT,P'sofMine(NewandImproved),NA,34.7995,-91.5781666666667,UnitedStates,Arkansas,PulaskiCounty,23,NA
GC1YVN1,TheClipperMine,NA,47.0201166666667,-120.146733333333,UnitedStates,Washington,PierceCounty,36,NA
GC1YW58,MineSweeper#5,NA,44.0769333333333,-92.7657333333333,UnitedStates,Minnesota,SteeleCounty,16,NA
GC1YW9Z,MineSweeper#6,NA,44.0642666666667,-92.7578166666667,UnitedStates,Minnesota,SteeleCounty,7,NA
GC1YWBJ,MineSweeper#7,NA,44.0661,-92.7651166666667,UnitedStates,Minnesota,SteeleCounty,10,NA
GC1YYR5,MineorYours?,NA,34.2170333333333,-115.221333333333,UnitedStates,California,SanBernardinoCounty,54,NA
GC1Z0Y3,OldGoldMine,NA,43.7423333333333,-102.438733333333,UnitedStates,SouthDakota,CusterCounty,67,NA
GC1Z7KP,CookiesCache#1-CopperMineView,NA,36.8958166666667,-118.327233333333,UnitedStates,California,FresnoCounty,82,NA
GC1Z8P5,Gravelmine,NA,46.9681166666667,-90.0128833333333,UnitedStates,Minnesota,St.LouisCounty,18,NA
GC1Z9VQ,WoodUBMine,NA,34.5537333333333,-118.64305,UnitedStates,California,VenturaCounty,10,NA
GC1ZHTY,CaveatJohnNull,NA,46.1510166666667,-121.051833333333,UnitedStates,Washington,CowlitzCounty,44,NA
GC1ZK2F,OakCanyonMine,NA,32.9110333333333,-115.490583333333,UnitedStates,California,SanDiegoCounty,19,NA
GC1ZM2R,FF2009-RaidersofRobbersCave-Commemorative,NA,34.9915333333333,-94.6406666666667,UnitedStates,Oklahoma,LatimerCounty,136,NA
GC1ZQMN,BankheadWaterfallsSeries#17CoalMineBranchFa,NA,NA,NA,NA,NA,NA,NA,NA
GC1ZWAT,ThisLittleLightOfMine,NA,53.4314333333333,-116.474133333333,Canada,Alberta,DivisionNo.14Hinton,38,NA
GC2019J,Thislittleboxofmine.,NA,35.9894,-89.2735166666667,UnitedStates,Arkansas,GreeneCounty,137,NA
GC2053J,ConcreteCave,NA,34.3266333333333,-118.905466666667,UnitedStates,California,VenturaCounty,67,NA
GC205M7,AGABreakfastClubCaveCleanUp,NA,33.7373333333333,-84.1928333333333,UnitedStates,Alabama,CalhounCounty,3,NA
GC209XQ,It'sallinyourmine,NA,34.0452,-114.293666666667,UnitedStates,California,SanBernardinoCounty,44,NA
GC20B0K,BearCave,NA,34.6214833333333,-118.80575,UnitedStates,California,VenturaCounty,2,NA
GC20CD,DaisyHillMine,NA,39.1949166666667,-120.954633333333,UnitedStates,California,NevadaCounty,1,NA
GC20E1K,TheImperialGoldMine......IMR4x4,NA,34.0631,-114.192766666667,UnitedStates,California,SanBernardinoCounty,48,NA
GC20E1W,TheJoelMine......JMR4x4,NA,34.0223333333333,-114.1936,UnitedStates,California,RiversideCounty,29,NA
GC20E1Z,Joel'sTreasureonthewaytotheJoelMine,NA,34.0292833333333,-114.19045,UnitedStates,California,RiversideCounty,17,NA
GC20E4J,ARoundtheMine,NA,34.1189833333333,-114.220216666667,UnitedStates,California,SanBernardinoCounty,25,NA
GC20KHF,Mytreefarm!Mine!,NA,48.2371166666667,-121.871966666667,UnitedStates,Washington,SnohomishCounty,43,NA
GC20QH8,XmasCave,NA,36.4097333333333,-92.2590833333333,UnitedStates,Arkansas,CarrollCounty,115,NA
GC20TPG,LandmineinTinMineCanyon,NA,33.8361166666667,-116.384116666667,UnitedStates,California,RiversideCounty,71,NA
GC20TQB,OldTinMine,NA,33.8356,-116.380266666667,UnitedStates,California,RiversideCounty,34,NA
GC20Y50,Makeminedecaf,NA,48.2392666666667,-121.840483333333,UnitedStates,Washington,SnohomishCounty,87,NA
GC21151,NumberOneMine,NA,51.0799166666667,-114.628916666667,Canada,Alberta,DivisionNo.15Canmore,280,NA
GC213XA,CountyLineGoldMine,NA,34.03575,-114.225083333333,UnitedStates,California,SanBernardinoCounty,18,NA
GC2191B,IndianHeadMine,NA,47.2623333333333,-100.2194,UnitedStates,NorthDakota,MercerCounty,58,NA
GC21AHY,EllisMineShaft,NA,51.6952166666667,-112.7224,Canada,Alberta,DivisionNo.5Strathmore,272,NA
GC21AX6,Ali'sCave,NA,32.9021,-116.7744,UnitedStates,California,SanDiegoCounty,67,NA
GC21AYT,CopperJackMine/RevenueCyn,NA,36.14955,-116.5784,UnitedStates,California,InyoCounty,8,NA
GC21EPF,WoodCave,NA,35.0033,-91.5129666666667,UnitedStates,Arkansas,FaulknerCounty,53,NA
GC21NV1,TeddyBearCave,NA,31.1066166666667,-98.1739333333333,UnitedStates,Texas,ConchoCounty,19,NA
GC21TFZ,P&PAdoptedIT'SMine,NA,39.9563833333333,-121.94085,UnitedStates,California,TehamaCounty,117,NA
GC21VQC,KosseMine,NA,31.2791666666667,-95.5162833333333,UnitedStates,Texas,LimestoneCounty,150,NA
GC222ZM,CaveDweller,NA,33.74965,-115.821566666667,UnitedStates,California,RiversideCounty,87,NA
GC22849,TrailheadtoMineandYours,NA,33.22215,-87.02955,UnitedStates,Mississippi,WinstonCounty,52,NA
GC22GA5,Isabella'sTreeCave,NA,33.46005,-81.76895,UnitedStates,Georgia,ColumbiaCounty,79,NA
GC22H7X,Cacheofthecavedwellers,NA,37.8923333333333,-121.727033333333,UnitedStates,California,AlamedaCounty,60,NA
GC22HAV,"Don't""mine""me",NA,NA,NA,NA,NA,NA,NA,NA
GC22JQ5,ClearCreekCave,NA,34.42455,-88.3078166666667,UnitedStates,Mississippi,LafayetteCounty,29,NA
GC22KQE,LonePineMine,NA,36.6014666666667,-117.920216666667,UnitedStates,California,InyoCounty,452,NA
GC22PFW,Mine!Mine!Mine!,NA,32.7418,-115.063583333333,UnitedStates,California,SanDiegoCounty,121,NA
GC22RHB,Comocave,NA,43.76165,-90.6571166666667,UnitedStates,Minnesota,HoustonCounty,49,NA
GC22XV0,CacheMineonNine,NA,34.7619666666667,-91.23365,UnitedStates,Arkansas,SalineCounty,114,NA
GC22XZE,ClayMineRoad,NA,35.0051333333333,-116.160083333333,UnitedStates,California,KernCounty,404,NA
GC2316,SamwelCave,NA,40.9169833333333,-121.762016666667,UnitedStates,California,ShastaCounty,21,NA
GC23323,OGRE'SCAVE,NA,NA,NA,NA,NA,NA,NA,NA
GC233EA,AveryCanyonLookoutCave,NA,NA,NA,NA,NA,NA,NA,NA
GC234TC,EmpireGoldMine,NA,43.94245,-102.501383333333,UnitedStates,SouthDakota,PenningtonCounty,26,NA
GC236R7,IceCave-Decorah,NA,43.3110666666667,-90.2192833333333,UnitedStates,Iowa,WinneshiekCounty,174,NA
GC237QG,TequilaPete'sCaveofTreasure,NA,26.3267666666667,-97.7728833333333,UnitedStates,Texas,HidalgoCounty,31,NA
GC2394P,BeMine,NA,42.7933166666667,-87.7445666666667,UnitedStates,Wisconsin,RacineCounty,117,NA
GC23FQ9,Mine#71Somethingforeveryone!!,NA,46.9262333333333,-122.058333333333,UnitedStates,Washington,GraysHarborCounty,36,NA
GC23R57,Kong'sCaveCache,NA,NA,NA,NA,NA,NA,NA,NA
GC23VDQ,BlueBirdMine,NA,40.7831333333333,-122.943566666667,UnitedStates,California,TrinityCounty,50,NA
