county,WNS_MAP_YR,WNS_STATUS
Wise-Virginia,2014-15,Absent
Wise-Virginia,2015-16,Absent
Wise-Virginia,2016-17,Absent
Wise-Virginia,2017-18,Absent
Wise-Virginia,2018-19,Absent
Woods-Oklahoma,2006-07,Absent
Woods-Oklahoma,2007-08,Absent
Woods-Oklahoma,2008-09,Absent
Woods-Oklahoma,2009-10,Absent
Woods-Oklahoma,2010-11,Absent
Woods-Oklahoma,2011-12,Absent
Woods-Oklahoma,2012-13,Absent
Woods-Oklahoma,2013-14,Absent
Woods-Oklahoma,2014-15,Absent
Woods-Oklahoma,2015-16,Absent
Woods-Oklahoma,2016-17,Absent
Woods-Oklahoma,2017-18,Absent
Woodward-Oklahoma,2006-07,Absent
Woodward-Oklahoma,2007-08,Absent
Woodward-Oklahoma,2008-09,Absent
Woodward-Oklahoma,2009-10,Absent
Woodward-Oklahoma,2010-11,Absent
Woodward-Oklahoma,2011-12,Absent
Woodward-Oklahoma,2012-13,Absent
Woodward-Oklahoma,2013-14,Absent
Woodward-Oklahoma,2014-15,Absent
Woodward-Oklahoma,2015-16,Absent
Woodward-Oklahoma,2016-17,Absent
Woodward-Oklahoma,2018-19,Absent
Wright-Missouri,2006-07,Absent
Wright-Missouri,2007-08,Absent
Wright-Missouri,2008-09,Absent
Wright-Missouri,2009-10,Absent
Wright-Missouri,2010-11,Absent
Wright-Missouri,2011-12,Absent
Wright-Missouri,2012-13,Absent
Wright-Missouri,2013-14,Absent
Wright-Missouri,2015-16,Absent
Wright-Missouri,2016-17,Absent
Wright-Missouri,2017-18,Absent
Wright-Missouri,2018-19,Absent
Yancey-North Carolina,2006-07,Absent
Yancey-North Carolina,2007-08,Absent
Yancey-North Carolina,2008-09,Absent
Yancey-North Carolina,2009-10,Absent
Yancey-North Carolina,2011-12,Absent
Yancey-North Carolina,2012-13,Absent
Yancey-North Carolina,2013-14,Absent
Yancey-North Carolina,2014-15,Absent
Yancey-North Carolina,2015-16,Absent
Yancey-North Carolina,2016-17,Absent
Yancey-North Carolina,2017-18,Absent
Yancey-North Carolina,2018-19,Absent
York-New Brunswick,2006-07,Absent
York-New Brunswick,2007-08,Absent
York-New Brunswick,2008-09,Absent
York-New Brunswick,2009-10,Absent
York-New Brunswick,2010-11,Absent
York-New Brunswick,2011-12,Absent
York-New Brunswick,2012-13,Absent
York-New Brunswick,2014-15,Absent
York-New Brunswick,2015-16,Absent
York-New Brunswick,2016-17,Absent
York-New Brunswick,2017-18,Absent
York-New Brunswick,2018-19,Absent
York-Pennsylvania,2006-07,Absent
York-Pennsylvania,2007-08,Absent
York-Pennsylvania,2008-09,Absent
York-Pennsylvania,2009-10,Absent
York-Pennsylvania,2010-11,Absent
York-Pennsylvania,2011-12,Absent
York-Pennsylvania,2013-14,Absent
York-Pennsylvania,2014-15,Absent
York-Pennsylvania,2015-16,Absent
York-Pennsylvania,2016-17,Absent
York-Pennsylvania,2017-18,Absent
York-Pennsylvania,2018-19,Absent
York-South Carolina,2006-07,Absent
York-South Carolina,2007-08,Absent
York-South Carolina,2008-09,Absent
York-South Carolina,2009-10,Absent
York-South Carolina,2010-11,Absent
York-South Carolina,2011-12,Absent
York-South Carolina,2012-13,Absent
York-South Carolina,2013-14,Absent
York-South Carolina,2014-15,Absent
York-South Carolina,2015-16,Absent
York-South Carolina,2016-17,Absent
York-South Carolina,2018-19,Absent
St. Louis-Minnesota,2015-16,Confirmed
Lake-Minnesota,2018-19,Confirmed
King-Washington,2015-16,Confirmed
Becker-Minnesota,2015-16,Confirmed
Douglas-Wisconsin,2015-16,Confirmed
Iron-Wisconsin,2015-16,Suspect
Piscataquis-Maine,2012-13,Suspect
Pine-Minnesota,2016-17,Confirmed
Oxford-Maine,2010-11,Confirmed
Coos-New Hampshire,2009-10,Confirmed
Washington-Minnesota,2015-16,Confirmed
Hennepin-Minnesota,2016-17,Confirmed
Ramsey-Minnesota,2016-17,Confirmed
Clinton-New York,2008-09,Confirmed
Franklin-New York,2008-09,Confirmed
Dakota-Minnesota,2016-17,Confirmed
Pierce-Wisconsin,2015-16,Confirmed
Lamoille-Vermont,2009-10,Confirmed
Goodhue-Minnesota,2016-17,Confirmed
Essex-New York,2007-08,Confirmed
Washington-Vermont,2008-09,Confirmed
Hancock-Maine,2011-12,Confirmed
Grafton-New Hampshire,2008-09,Confirmed
Orange-Vermont,2007-08,Confirmed
Hamilton-New York,2008-09,Confirmed
Windsor-Vermont,2008-09,Confirmed
Rutland-Vermont,2007-08,Confirmed
Fillmore-Minnesota,2016-17,Confirmed
Washington-New York,2008-09,Confirmed
Warren-New York,2007-08,Confirmed
Merrimack-New Hampshire,2008-09,Confirmed
Richland-Wisconsin,2014-15,Confirmed
Crawford-Wisconsin,2014-15,Confirmed
Bennington-Vermont,2007-08,Confirmed
Rockingham-New Hampshire,2010-11,Suspect
Windham-Vermont,2008-09,Confirmed
Iowa-Wisconsin,2015-16,Confirmed
Grant-Wisconsin,2013-14,Confirmed
Clayton-Iowa,2015-16,Confirmed
Montgomery-New York,2007-08,Confirmed
Schoharie-New York,2006-07,Confirmed
Lafayette-Wisconsin,2014-15,Suspect
Albany-New York,2006-07,Confirmed
Berkshire-Massachusetts,2007-08,Confirmed
Franklin-Massachusetts,2007-08,Confirmed
Middlesex-Massachusetts,2008-09,Suspect
Dubuque-Iowa,2015-16,Suspect
Webster-Iowa,2015-16,Confirmed
Jo Daviess-Illinois,2015-16,Confirmed
Columbia-New York,2007-08,Confirmed
Jackson-Iowa,2015-16,Confirmed
Hampden-Massachusetts,2007-08,Confirmed
Norfolk-Massachusetts,2008-09,Suspect
Ulster-New York,2007-08,Confirmed
Barnstable-Massachusetts,2012-13,Confirmed
Litchfield-Connecticut,2007-08,Confirmed
Hartford-Connecticut,2008-09,Confirmed
Sullivan-New York,2007-08,Confirmed
Jasper-Iowa,2015-16,Suspect
Geauga-Ohio,2011-12,Confirmed
New London-Connecticut,2010-11,Confirmed
Newport-Rhode Island,2015-16,Confirmed
Fairfield-Connecticut,2010-11,Confirmed
Lackawanna-Pennsylvania,2008-09,Confirmed
LaSalle-Illinois,2012-13,Confirmed
Orange-New York,2009-10,Confirmed
Cuyahoga-Ohio,2011-12,Confirmed
Forest-Pennsylvania,2011-12,Confirmed
Lycoming-Pennsylvania,2009-10,Confirmed
Sullivan-Pennsylvania,2009-10,Suspect
Putnam-New York,2008-09,Confirmed
Sandusky-Ohio,2012-13,Confirmed
Clinton-Pennsylvania,2011-12,Suspect
Dukes-Massachusetts,2016-17,Confirmed
Clarion-Pennsylvania,2011-12,Confirmed
Luzerne-Pennsylvania,2008-09,Confirmed
Jefferson-Pennsylvania,2011-12,Confirmed
Summit-Ohio,2011-12,Confirmed
Portage-Ohio,2011-12,Confirmed
Columbia-Pennsylvania,2009-10,Suspect
Medina-Ohio,2012-13,Confirmed
Centre-Pennsylvania,2008-09,Confirmed
Clearfield-Pennsylvania,2011-12,Confirmed
Monroe-Pennsylvania,2009-10,Confirmed
Sarpy-Nebraska,2015-16,Suspect
Northumberland-Pennsylvania,2009-10,Confirmed
Butler-Pennsylvania,2011-12,Confirmed
Armstrong-Pennsylvania,2011-12,Confirmed
Carbon-Pennsylvania,2009-10,Confirmed
Lawrence-Pennsylvania,2009-10,Confirmed
Warren-New Jersey,2008-09,Confirmed
Morris-New Jersey,2008-09,Confirmed
Des Moines-Iowa,2014-15,Confirmed
Cass-Nebraska,2016-17,Confirmed
Ashland-Ohio,2012-13,Confirmed
Wayne-Ohio,2012-13,Confirmed
Schuylkill-Pennsylvania,2009-10,Suspect
Van Buren-Iowa,2014-15,Confirmed
Beaver-Pennsylvania,2011-12,Confirmed
Mifflin-Pennsylvania,2008-09,Confirmed
Suffolk-New York,2010-11,Suspect
Blair-Pennsylvania,2009-10,Confirmed
Huntingdon-Pennsylvania,2009-10,Confirmed
Cambria-Pennsylvania,2011-12,Confirmed
Westmoreland-Pennsylvania,2010-11,Confirmed
Bucks-Pennsylvania,2009-10,Confirmed
Jefferson-Ohio,2012-13,Suspect
Union-Ohio,2012-13,Confirmed
Bedford-Pennsylvania,2011-12,Confirmed
Cumberland-Pennsylvania,2012-13,Suspect
Somerset-Pennsylvania,2010-11,Confirmed
York-Pennsylvania,2012-13,Suspect
Adams-Illinois,2014-15,Confirmed
Vermillion-Indiana,2013-14,Suspect
Fulton-Pennsylvania,2010-11,Confirmed
Franklin-Ohio,2013-14,Confirmed
Fayette-Pennsylvania,2009-10,Confirmed
Madison-Ohio,2012-13,Confirmed
Marion-Missouri,2013-14,Suspect
Preble-Ohio,2011-12,Confirmed
Pike-Illinois,2014-15,Confirmed
New Castle-Delaware,2011-12,Confirmed
Buchanan-Missouri,2015-16,Suspect
Washington-Maryland,2010-11,Confirmed
Allegany-Maryland,2009-10,Confirmed
Garrett-Maryland,2010-11,Confirmed
Monongalia-West Virginia,2011-12,Suspect
Preston-West Virginia,2011-12,Confirmed
Wetzel-West Virginia,2015-16,Confirmed
Ralls-Missouri,2014-15,Suspect
Hocking-Ohio,2013-14,Confirmed
Mineral-West Virginia,2011-12,Suspect
Pike-Missouri,2009-10,Suspect
Warren-Ohio,2012-13,Confirmed
Athens-Ohio,2012-13,Confirmed
Jefferson-West Virginia,2009-10,Confirmed
Frederick-Virginia,2010-11,Suspect
Clay-Missouri,2014-15,Suspect
Monroe-Indiana,2010-11,Confirmed
Grant-West Virginia,2010-11,Confirmed
Tucker-West Virginia,2010-11,Confirmed
Boone-Missouri,2013-14,Suspect
Hardy-West Virginia,2009-10,Confirmed
Jackson-Missouri,2013-14,Confirmed
Lincoln-Missouri,2011-12,Confirmed
Jackson-Ohio,2012-13,Suspect
Jennings-Indiana,2012-13,Suspect
Greene-Indiana,2011-12,Confirmed
Randolph-West Virginia,2010-11,Confirmed
Callaway-Missouri,2014-15,Suspect
Cooper-Missouri,2014-15,Suspect
Madison-Illinois,2015-16,Confirmed
Warren-Missouri,2015-16,Suspect
Lawrence-Indiana,2011-12,Confirmed
Pendleton-West Virginia,2008-09,Confirmed
Jefferson-Indiana,2011-12,Confirmed
Moniteau-Missouri,2014-15,Suspect
Martin-Indiana,2011-12,Confirmed
St. Louis-Missouri,2014-15,Suspect
Rockingham-Virginia,2008-09,Confirmed
Lawrence-Ohio,2010-11,Confirmed
Washington-Indiana,2010-11,Confirmed
Cole-Missouri,2013-14,Suspect
Pocahontas-West Virginia,2009-10,Confirmed
Franklin-Missouri,2012-13,Confirmed
Orange-Indiana,2011-12,Confirmed
Highland-Virginia,2009-10,Confirmed
Monroe-Illinois,2012-13,Confirmed
Carter-Kentucky,2012-13,Confirmed
Jefferson-Missouri,2012-13,Suspect
Scott-Kentucky,2013-14,Suspect
Augusta-Virginia,2010-11,Suspect
Miller-Missouri,2014-15,Suspect
Crawford-Indiana,2010-11,Confirmed
Harrison-Indiana,2011-12,Confirmed
Elliott-Kentucky,2012-13,Confirmed
Bath-Virginia,2008-09,Confirmed
Greenbrier-West Virginia,2009-10,Confirmed
Camden-Missouri,2013-14,Confirmed
Fayette-West Virginia,2010-11,Confirmed
St. Clair-Missouri,2015-16,Suspect
Crawford-Missouri,2012-13,Confirmed
Fayette-Kentucky,2013-14,Suspect
Washington-Missouri,2012-13,Confirmed
Meade-Kentucky,2012-13,Confirmed
Phelps-Missouri,2014-15,Suspect
Ste. Genevieve-Missouri,2012-13,Suspect
St. Francois-Missouri,2014-15,Suspect
Hickory-Missouri,2014-15,Suspect
Breckinridge-Kentucky,2011-12,Confirmed
Pulaski-Missouri,2013-14,Suspect
Hardin-Kentucky,2013-14,Suspect
Alleghany-Virginia,2010-11,Suspect
Jackson-Illinois,2014-15,Confirmed
Daviess-Kentucky,2013-14,Suspect
Saline-Illinois,2014-15,Confirmed
Perry-Missouri,2011-12,Suspect
Dallas-Missouri,2013-14,Confirmed
Cedar-Missouri,2015-16,Suspect
Laclede-Missouri,2013-14,Suspect
Estill-Kentucky,2013-14,Suspect
Garrard-Kentucky,2013-14,Confirmed
Botetourt-Virginia,2010-11,Suspect
Dent-Missouri,2013-14,Suspect
Iron-Missouri,2013-14,Confirmed
Monroe-West Virginia,2009-10,Confirmed
Lee-Kentucky,2013-14,Suspect
Craig-Virginia,2009-10,Confirmed
Hardin-Illinois,2012-13,Confirmed
Pope-Illinois,2012-13,Confirmed
Texas-Missouri,2014-15,Suspect
Union-Illinois,2014-15,Confirmed
Johnson-Illinois,2014-15,Confirmed
Mercer-West Virginia,2009-10,Confirmed
Dade-Missouri,2015-16,Suspect
Jackson-Kentucky,2012-13,Confirmed
Chesterfield-Virginia,2009-10,Suspect
Rockcastle-Kentucky,2012-13,Confirmed
Wright-Missouri,2014-15,Suspect
Giles-Virginia,2008-09,Confirmed
Hart-Kentucky,2012-13,Confirmed
Greene-Missouri,2013-14,Suspect
Shannon-Missouri,2009-10,Suspect
Roanoke-Virginia,2010-11,Suspect
Montgomery-Virginia,2010-11,Suspect
Pulaski-Kentucky,2012-13,Confirmed
Alexander-Illinois,2014-15,Confirmed
Tazewell-Virginia,2009-10,Confirmed
Edmonson-Kentucky,2012-13,Confirmed
Bland-Virginia,2008-09,Confirmed
Letcher-Kentucky,2012-13,Confirmed
Pulaski-Virginia,2010-11,Suspect
Wise-Virginia,2010-11,Confirmed
Warren-Kentucky,2012-13,Confirmed
Barren-Kentucky,2014-15,Confirmed
Christian-Kentucky,2012-13,Confirmed
Russell-Virginia,2010-11,Suspect
Carter-Missouri,2013-14,Suspect
Christian-Missouri,2015-16,Suspect
Douglas-Missouri,2016-17,Suspect
Howell-Missouri,2015-16,Suspect
Smyth-Virginia,2008-09,Confirmed
Trigg-Kentucky,2010-11,Confirmed
Wayne-Kentucky,2011-12,Confirmed
Stone-Missouri,2014-15,Suspect
Whitley-Kentucky,2012-13,Confirmed
Bell-Kentucky,2012-13,Confirmed
Barry-Missouri,2015-16,Suspect
Lee-Virginia,2012-13,Confirmed
Scott-Virginia,2011-12,Confirmed
Oregon-Missouri,2014-15,Suspect
Taney-Missouri,2015-16,Suspect
Ozark-Missouri,2014-15,Suspect
McDonald-Missouri,2015-16,Suspect
Stewart-Tennessee,2011-12,Confirmed
Delaware-Oklahoma,2016-17,Confirmed
Robertson-Tennessee,2014-15,Confirmed
Sumner-Tennessee,2013-14,Suspect
Montgomery-Tennessee,2010-11,Confirmed
Macon-Tennessee,2013-14,Confirmed
Clay-Tennessee,2013-14,Confirmed
Pickett-Tennessee,2013-14,Confirmed
Sullivan-Tennessee,2009-10,Confirmed
Hancock-Tennessee,2011-12,Confirmed
Claiborne-Tennessee,2012-13,Confirmed
Campbell-Tennessee,2012-13,Confirmed
Hawkins-Tennessee,2011-12,Confirmed
Fentress-Tennessee,2012-13,Confirmed
Overton-Tennessee,2012-13,Confirmed
Jackson-Tennessee,2012-13,Confirmed
Carter-Tennessee,2009-10,Confirmed
Baxter-Arkansas,2011-12,Suspect
Benton-Arkansas,2015-16,Confirmed
Marion-Arkansas,2013-14,Confirmed
Boone-Arkansas,2014-15,Suspect
Union-Tennessee,2012-13,Confirmed
Smith-Tennessee,2013-14,Confirmed
Grainger-Tennessee,2013-14,Confirmed
Greene-Tennessee,2012-13,Confirmed
Houston-Tennessee,2012-13,Confirmed
Hamblen-Tennessee,2013-14,Confirmed
Dickson-Tennessee,2012-13,Confirmed
Putnam-Tennessee,2012-13,Confirmed
Madison-Arkansas,2014-15,Suspect
Anderson-Tennessee,2013-14,Confirmed
Avery-North Carolina,2010-11,Confirmed
Izard-Arkansas,2015-16,Confirmed
Humphreys-Tennessee,2013-14,Confirmed
Washington-Arkansas,2015-16,Confirmed
Cherokee-Oklahoma,2015-16,Suspect
Cumberland-Tennessee,2011-12,Confirmed
Adair-Oklahoma,2017-18,Confirmed
DeKalb-Tennessee,2013-14,Confirmed
Newton-Arkansas,2014-15,Confirmed
Searcy-Arkansas,2014-15,Confirmed
Stone-Arkansas,2013-14,Confirmed
White-Tennessee,2012-13,Confirmed
Yancey-North Carolina,2010-11,Confirmed
Roane-Tennessee,2013-14,Confirmed
Hickman-Tennessee,2012-13,Confirmed
Cannon-Tennessee,2012-13,Confirmed
McDowell-North Carolina,2010-11,Confirmed
Independence-Arkansas,2014-15,Confirmed
Blount-Tennessee,2011-12,Confirmed
Warren-Tennessee,2012-13,Confirmed
Maury-Tennessee,2013-14,Confirmed
Perry-Tennessee,2012-13,Confirmed
Van Buren-Tennessee,2011-12,Confirmed
Buncombe-North Carolina,2012-13,Confirmed
Haywood-North Carolina,2011-12,Confirmed
Franklin-Arkansas,2014-15,Confirmed
Crawford-Arkansas,2016-17,Confirmed
Meigs-Tennessee,2012-13,Confirmed
Marshall-Tennessee,2014-15,Confirmed
Coffee-Tennessee,2014-15,Confirmed
Bedford-Tennessee,2013-14,Confirmed
Swain-North Carolina,2012-13,Suspect
Lewis-Tennessee,2012-13,Confirmed
Rutherford-North Carolina,2012-13,Confirmed
Sequatchie-Tennessee,2012-13,Confirmed
Grundy-Tennessee,2012-13,Confirmed
Jackson-North Carolina,2013-14,Confirmed
Stanly-North Carolina,2014-15,Suspect
Wayne-Tennessee,2013-14,Confirmed
Hamilton-Tennessee,2011-12,Confirmed
Lawrence-Tennessee,2012-13,Confirmed
Giles-Tennessee,2014-15,Confirmed
Transylvania-North Carolina,2010-11,Confirmed
Franklin-Tennessee,2011-12,Confirmed
Marion-Tennessee,2012-13,Confirmed
Cherokee-North Carolina,2013-14,Suspect
Polk-Tennessee,2013-14,Confirmed
Collingsworth-Texas,2016-17,Suspect
Pickens-South Carolina,2012-13,Confirmed
Oconee-South Carolina,2013-14,Confirmed
Lauderdale-Alabama,2011-12,Suspect
Limestone-Alabama,2014-15,Confirmed
Rabun-Georgia,2013-14,Confirmed
Jackson-Alabama,2011-12,Confirmed
Dade-Georgia,2012-13,Confirmed
Walker-Georgia,2012-13,Confirmed
Colbert-Alabama,2014-15,Suspect
DeKalb-Alabama,2015-16,Confirmed
Gilmer-Georgia,2012-13,Confirmed
Lawrence-Alabama,2013-14,Confirmed
Garland-Arkansas,2014-15,Suspect
Childress-Texas,2016-17,Suspect
Polk-Arkansas,2014-15,Suspect
Morgan-Alabama,2013-14,Confirmed
Dawson-Georgia,2015-16,Suspect
Union-Mississippi,2016-17,Suspect
Marshall-Alabama,2014-15,Confirmed
Floyd-Georgia,2014-15,Suspect
Chattooga-Georgia,2015-16,Suspect
Franklin-Alabama,2015-16,Confirmed
Hardeman-Texas,2016-17,Suspect
Pickens-Georgia,2013-14,Confirmed
Bartow-Georgia,2013-14,Suspect
Cottle-Texas,2016-17,Suspect
Richland-South Carolina,2013-14,Confirmed
Polk-Georgia,2013-14,Suspect
Paulding-Georgia,2013-14,Suspect
Calhoun-Alabama,2015-16,Suspect
King-Texas,2016-17,Suspect
Shelby-Alabama,2016-17,Confirmed
Winston-Mississippi,2013-14,Suspect
Bibb-Alabama,2016-17,Suspect
Scurry-Texas,2016-17,Suspect
Neshoba-Mississippi,2013-14,Suspect
Jasper-Mississippi,2013-14,Suspect
Smith-Mississippi,2013-14,Suspect
Keweenaw-Michigan,2013-14,Confirmed
Houghton-Michigan,2014-15,Confirmed
Ontonagon-Michigan,2013-14,Confirmed
Marquette-Michigan,2014-15,Confirmed
Gogebic-Michigan,2015-16,Confirmed
Alger-Michigan,2014-15,Confirmed
Dickinson-Michigan,2013-14,Confirmed
Mackinac-Michigan,2013-14,Confirmed
Delta-Michigan,2014-15,Confirmed
Door-Wisconsin,2014-15,Confirmed
Alpena-Michigan,2013-14,Confirmed
Manistee-Michigan,2014-15,Confirmed
Jefferson-New York,2007-08,Confirmed
Manitowoc-Wisconsin,2015-16,Suspect
Lewis-New York,2008-09,Suspect
Clare-Michigan,2014-15,Suspect
Sauk-Wisconsin,2016-17,Confirmed
Dodge-Wisconsin,2016-17,Confirmed
Dane-Wisconsin,2014-15,Confirmed
Onondaga-New York,2008-09,Confirmed
Erie-New York,2009-10,Confirmed
Livingston-New York,2009-10,Confirmed
Green-Wisconsin,2015-16,Confirmed
Cattaraugus-New York,2012-13,Suspect
Carroll-Illinois,2014-15,Confirmed
Tioga-Pennsylvania,2009-10,Confirmed
Warren-Pennsylvania,2011-12,Confirmed
Itasca-Minnesota,2016-17,Confirmed
Kittitas-Washington,2018-19,Confirmed
Mercer-North Dakota,2018-19,Suspect
Pierce-Washington,2018-19,Confirmed
Lewis-Washington,2016-17,Suspect
Polk-Wisconsin,2016-17,Suspect
St. Croix-Wisconsin,2016-17,Confirmed
Pepin-Wisconsin,2017-18,Suspect
Jackson-Wisconsin,2016-17,Confirmed
Wabasha-Minnesota,2017-18,Confirmed
Juneau-Wisconsin,2016-17,Suspect
Olmsted-Minnesota,2016-17,Confirmed
Winona-Minnesota,2017-18,Confirmed
Monroe-Wisconsin,2016-17,Suspect
La Crosse-Wisconsin,2016-17,Confirmed
Jackson-South Dakota,2017-18,Suspect
Custer-South Dakota,2017-18,Confirmed
Vernon-Wisconsin,2016-17,Confirmed
Niobrara-Wyoming,2018-19,Suspect
Dixon-Nebraska,2016-17,Suspect
Goshen-Wyoming,2017-18,Suspect
Lancaster-Nebraska,2016-17,Suspect
Plumas-California,2018-19,Suspect
Rooks-Kansas,2018-19,Suspect
Pratt-Kansas,2017-18,Confirmed
Kiowa-Kansas,2017-18,Confirmed
Barber-Kansas,2017-18,Confirmed
Comanche-Kansas,2017-18,Confirmed
Cherokee-Kansas,2017-18,Confirmed
Newton-Missouri,2017-18,Suspect
Ottawa-Oklahoma,2016-17,Suspect
Woods-Oklahoma,2018-19,Suspect
Woodward-Oklahoma,2017-18,Suspect
Stokes-North Carolina,2016-17,Suspect
Madison-North Carolina,2018-19,Suspect
Rowan-North Carolina,2018-19,Suspect
Sequoyah-Oklahoma,2016-17,Suspect
Wheeler-Texas,2017-18,Suspect
Montgomery-North Carolina,2018-19,Suspect
Gaston-North Carolina,2018-19,Suspect
Le Flore-Oklahoma,2017-18,Suspect
Greenville-South Carolina,2016-17,Suspect
Spartanburg-South Carolina,2017-18,Suspect
Cherokee-South Carolina,2017-18,Suspect
York-South Carolina,2017-18,Suspect
Lancaster-South Carolina,2016-17,Suspect
Madison-Alabama,2016-17,Suspect
Catoosa-Georgia,2016-17,Suspect
Union-Georgia,2016-17,Suspect
Union-South Carolina,2016-17,Suspect
Habersham-Georgia,2016-17,Suspect
Laurens-South Carolina,2016-17,Suspect
Blount-Alabama,2016-17,Suspect
Foard-Texas,2017-18,Suspect
Wayne-Mississippi,2016-17,Suspect
San Saba-Texas,2018-19,Suspect
Sutton-Texas,2018-19,Suspect
Blanco-Texas,2017-18,Suspect
Liberty-Texas,2018-19,Suspect
Hays-Texas,2018-19,Suspect
Val Verde-Texas,2018-19,Suspect
Kerr-Texas,2018-19,Suspect
Kendall-Texas,2017-18,Suspect
Comal-Texas,2018-19,Suspect
Bandera-Texas,2018-19,Suspect
Bexar-Texas,2018-19,Suspect
Victoria-Texas,2018-19,Suspect
Frio-Texas,2018-19,Suspect
Baraga-Michigan,2016-17,Confirmed
Emmet-Michigan,2014-15,Suspect
Grand Traverse-Michigan,2014-15,Suspect
Calumet-Wisconsin,2016-17,Suspect
Lake-Michigan,2016-17,Confirmed
Columbia-Wisconsin,2016-17,Suspect
Washington-Wisconsin,2016-17,Suspect
Saint John-New Brunswick,2010-11,Confirmed
Matane-Quebec,2013-14,Confirmed
Nord-Du-Quebec (Part 1 Of)-Quebec,2010-11,Confirmed
Nord-Du-Quebec (Part 2 Of)-Quebec,2012-13,Confirmed
La Côte-De-Gaspé-Quebec,2014-15,Confirmed
Kenora District-Ontario,2016-17,Confirmed
Rainy River District (PART 1 OF)-Ontario,2014-15,Confirmed
Thunder Bay District (Part 2 Of)-Ontario,2014-15,Suspect
Thunder Bay District (Part 4 of)-Ontario,2014-15,Confirmed
Thunder Bay District (Part 3 Of)-Ontario,2014-15,Suspect
Algoma Dist. (Part 3 Of)-Ontario,2013-14,Confirmed
Thunder Bay District (Part 1 Of)-Ontario,2013-14,Confirmed
Algoma District (Part 4 of)-Ontario,2014-15,Suspect
Algoma Dist. (Part 1 Of)-Ontario,2010-11,Confirmed
La Vallee-De-L'Or (Part 1 Of)-Quebec,2010-11,Confirmed
Nipissing District (Part 1 Of)-Ontario,2010-11,Confirmed
Cochrane District (Part 1 Of)-Ontario,2010-11,Confirmed
Timiskaming District-Ontario,2009-10,Confirmed
Sudbury District (Part 1 Of)-Ontario,2012-13,Confirmed
Algoma Dist. (Part 2 Of)-Ontario,2011-12,Confirmed
Les Laurentides-Quebec,2010-11,Confirmed
Simcoe-Ontario,2010-11,Confirmed
Peel Regional Municipality-Ontario,2010-11,Confirmed
Halton Regional Municipality-Ontario,2010-11,Confirmed
Haliburton-Ontario,2010-11,Confirmed
Dufferin-Ontario,2010-11,Confirmed
Grey-Ontario,2009-10,Confirmed
Hastings-Ontario,2009-10,Confirmed
Peterborough-Ontario,2009-10,Confirmed
Renfrew-Ontario,2009-10,Confirmed
Les Collines-De-L'Outaouais-Quebec,2009-10,Confirmed
