GC,title,nospace,url,lat,lon,country,province/state,county,numfinds
GC7HC2R,For the Challenge: 50 Caches / 2000 FP Nova Scotia,for-the-challenge-50-caches-2000-fp-nova-scotia,https://www.geocaching.com/geocache/GC7HC2R_for-the-challenge-50-caches-2000-fp-nova-scotia,N 45° 02.371,W 063° 27.734,Canada,Nova Scotia,Hants,34
GC7JWYT,Talonnfenton visits Nova Scotia,talonnfenton-visits-nova-scotia,https://www.geocaching.com/geocache/GC7JWYT_talonnfenton-visits-nova-scotia,N 44° 28.564,W 063° 45.852,Canada,Nova Scotia,Halifax,7
GC7M0RK,You’re never too old to learn something stupid,you’re-never-too-old-to-learn-something-stupid,https://www.geocaching.com/geocache/GC7M0RK_you’re-never-too-old-to-learn-something-stupid,N 45° 08.390,W 064° 22.799,Canada,Nova Scotia,Kings (Nova Scotia),26
GC7M0T1,I used to be indecisive. Now I’m not sure.,i-used-to-be-indecisive-now-i’m-not-sure,https://www.geocaching.com/geocache/GC7M0T1_i-used-to-be-indecisive-now-i’m-not-sure,N 45° 08.590,W 064° 22.803,Canada,Nova Scotia,Kings (Nova Scotia),18
GC7P804,Vance Balsor Memorial Park,vance-balsor-memorial-park,https://www.geocaching.com/geocache/GC7P804_vance-balsor-memorial-park,N 45° 05.175,W 064° 48.173,Canada,Nova Scotia,Kings (Nova Scotia),32
GC7PJPJ,"UCA2018.08: ""That You May Live""",uca201808-that-you-may-live,https://www.geocaching.com/geocache/GC7PJPJ_uca201808-that-you-may-live,N 45° 09.801,W 064° 21.791,Canada,Nova Scotia,Kings (Nova Scotia),38
GC7R261,Ross Creek Falls,ross-creek-falls,https://www.geocaching.com/geocache/GC7R261_ross-creek-falls,N 45° 14.548,W 064° 26.744,Canada,Nova Scotia,Kings (Nova Scotia),6
GC7R9CF,Alberto the Firefly,alberto-the-firefly,https://www.geocaching.com/geocache/GC7R9CF_alberto-the-firefly,N 45° 04.925,W 064° 25.122,Canada,Nova Scotia,Kings (Nova Scotia),29
GC7R9CM,Beryl the firefly,beryl-the-firefly,https://www.geocaching.com/geocache/GC7R9CM_beryl-the-firefly,N 45° 04.873,W 064° 25.210,Canada,Nova Scotia,Kings (Nova Scotia),30
GC7R9CQ,Chris the Firefly,chris-the-firefly,https://www.geocaching.com/geocache/GC7R9CQ_chris-the-firefly,N 45° 04.843,W 064° 25.332,Canada,Nova Scotia,Kings (Nova Scotia),30
GC7R9CR,Debby the Firefly,debby-the-firefly,https://www.geocaching.com/geocache/GC7R9CR_debby-the-firefly,N 45° 04.787,W 064° 25.445,Canada,Nova Scotia,Kings (Nova Scotia),30
GC7R9CX,Ernesto the Firefly,ernesto-the-firefly,https://www.geocaching.com/geocache/GC7R9CX_ernesto-the-firefly,N 45° 04.650,W 064° 25.619,Canada,Nova Scotia,Kings (Nova Scotia),29
GC7TE2C,Rails to trails rest stop,rails-to-trails-rest-stop,https://www.geocaching.com/geocache/GC7TE2C_rails-to-trails-rest-stop,N 45° 05.509,W 064° 22.473,Canada,Nova Scotia,Kings (Nova Scotia),24
GC7TRGZ,Acadia University,acadia-university,https://www.geocaching.com/geocache/GC7TRGZ_acadia-university,N 45° 05.436,W 064° 22.047,Canada,Nova Scotia,Kings (Nova Scotia),81
GC7TT52,"UCA2018.01:""Emergency Exit""",uca201801emergency-exit,https://www.geocaching.com/geocache/GC7TT52_uca201801emergency-exit,N 45° 08.015,W 064° 18.902,Canada,Nova Scotia,Kings (Nova Scotia),45
GC7TTRJ,06 Satellite - hirtle,06-satellite-hirtle,https://www.geocaching.com/geocache/GC7TTRJ_06-satellite-hirtle,N 44° 10.936,W 064° 40.121,Canada,Nova Scotia,Queens (Nova Scotia),28
GC7TTTM,09 Satellite - tippii,09-satellite-tippii,https://www.geocaching.com/geocache/GC7TTTM_09-satellite-tippii,N 44° 11.533,W 064° 39.387,Canada,Nova Scotia,Queens (Nova Scotia),33
GC7V2FR,Harvest Moon Trail #2,harvest-moon-trail-2,https://www.geocaching.com/geocache/GC7V2FR_harvest-moon-trail-2,N 45° 05.836,W 064° 20.509,Canada,Nova Scotia,Kings (Nova Scotia),33
GC7V2FY,Harvest Moon Trail #3,harvest-moon-trail-3,https://www.geocaching.com/geocache/GC7V2FY_harvest-moon-trail-3,N 45° 05.884,W 064° 20.386,Canada,Nova Scotia,Kings (Nova Scotia),39
GC7V2G2,Harvest Moon Trail #4,harvest-moon-trail-4,https://www.geocaching.com/geocache/GC7V2G2_harvest-moon-trail-4,N 45° 05.935,W 064° 20.264,Canada,Nova Scotia,Kings (Nova Scotia),39
GC7V2G4,Harvest Moon Trail #5,harvest-moon-trail-5,https://www.geocaching.com/geocache/GC7V2G4_harvest-moon-trail-5,N 45° 05.992,W 064° 20.137,Canada,Nova Scotia,Kings (Nova Scotia),38
GC7V2G6,Harvest Moon Trail #6,harvest-moon-trail-6,https://www.geocaching.com/geocache/GC7V2G6_harvest-moon-trail-6,N 45° 06.043,W 064° 20.023,Canada,Nova Scotia,Kings (Nova Scotia),39
GC7W09C,"NSML22: Putting the ""Micro"" back in Micro Logic",nsml22-putting-the-micro-back-in-micro-logic,https://www.geocaching.com/geocache/GC7W09C_nsml22-putting-the-micro-back-in-micro-logic,N 45° 05.999,W 064° 22.000,Canada,Nova Scotia,Kings (Nova Scotia),22
GC7WDVJ,WNS#10: Broad River Falls,wns10-broad-river-falls,https://www.geocaching.com/geocache/GC7WDVJ_wns10-broad-river-falls,N 43° 58.540,W 064° 52.664,Canada,Nova Scotia,Queens (Nova Scotia),2
GC7WV53,Not Winter Friendly #3 (again),not-winter-friendly-3-again,https://www.geocaching.com/geocache/GC7WV53_not-winter-friendly-3-again,N 45° 05.326,W 064° 23.235,Canada,Nova Scotia,Kings (Nova Scotia),8
GC7Y3X2,FF2018 - Stickman's Demise,ff2018-stickmans-demise,https://www.geocaching.com/geocache/GC7Y3X2_ff2018-stickmans-demise,N 45° 04.600,W 064° 32.471,Canada,Nova Scotia,Kings (Nova Scotia),48
GC7YJ8Y,Halls Harbour View {shore series},halls-harbour-view-shore-series,https://www.geocaching.com/geocache/GC7YJ8Y_halls-harbour-view-shore-series,N 45° 12.082,W 064° 37.163,Canada,Nova Scotia,Kings (Nova Scotia),20
GC7Z1R9,Rossignol art,rossignol-art,https://www.geocaching.com/geocache/GC7Z1R9_rossignol-art,N 44° 16.004,W 065° 09.247,Canada,Nova Scotia,Queens (Nova Scotia),0
GC7Z825,Riverside,riverside,https://www.geocaching.com/geocache/GC7Z825_riverside,N 44° 17.060,W 065° 11.252,Canada,Nova Scotia,Queens (Nova Scotia),0
GC811XY,R & T #7 Auburn,r-t-7-auburn,https://www.geocaching.com/geocache/GC811XY_r-t-7-auburn,N 45° 00.908,W 064° 52.954,Canada,Nova Scotia,Kings (Nova Scotia),23
GC814QW,#9 Kingston Rails to Trails,9-kingston-rails-to-trails,https://www.geocaching.com/geocache/GC814QW_9-kingston-rails-to-trails,N 44° 59.521,W 064° 56.114,Canada,Nova Scotia,Kings (Nova Scotia),19
GC81W9P,ZZZZZZZZZZip!,zzzzzzzzzzip,https://www.geocaching.com/geocache/GC81W9P_zzzzzzzzzzip,N 45° 05.383,W 064° 21.083,Canada,Nova Scotia,Kings (Nova Scotia),23
GC81WRD,Reservoir Park: For the birds,reservoir-park-for-the-birds,https://www.geocaching.com/geocache/GC81WRD_reservoir-park-for-the-birds,N 45° 05.356,W 064° 20.487,Canada,Nova Scotia,Kings (Nova Scotia),12
GC820Q9,AR_Stick People,arstick-people,https://www.geocaching.com/geocache/GC820Q9_arstick-people,N 45° 02.319,W 064° 33.466,Canada,Nova Scotia,Kings (Nova Scotia),21
GC826TJ,AR_Wolfville Mural 1,arwolfville-mural-1,https://www.geocaching.com/geocache/GC826TJ_arwolfville-mural-1,N 45° 05.480,W 064° 21.775,Canada,Nova Scotia,Kings (Nova Scotia),32
GC827D8,Teddy f,teddy-f,https://www.geocaching.com/geocache/GC827D8_teddy-f,N 46° 56.249,W 060° 31.898,Canada,Nova Scotia,Victoria (Nova Scotia),0
GC82XZA,For the Boids,for-the-boids,https://www.geocaching.com/geocache/GC82XZA_for-the-boids,N 45° 02.634,W 064° 25.770,Canada,Nova Scotia,Kings (Nova Scotia),3
GC83B5V,Alfred Carl Fuller,alfred-carl-fuller,https://www.geocaching.com/geocache/GC83B5V_alfred-carl-fuller,N 45° 04.857,W 064° 43.712,Canada,Nova Scotia,Kings (Nova Scotia),14
GC83F00,Power to the People,power-to-the-people,https://www.geocaching.com/geocache/GC83F00_power-to-the-people,N 45° 02.905,W 064° 25.203,Canada,Nova Scotia,Kings (Nova Scotia),13
GC83GHY,Poor Farm Cemetery,poor-farm-cemetery,https://www.geocaching.com/geocache/GC83GHY_poor-farm-cemetery,N 45° 03.620,W 064° 40.367,Canada,Nova Scotia,Kings (Nova Scotia),13
GC83ZTY,NSML23: The white ghost of White Rock,nsml23-the-white-ghost-of-white-rock,https://www.geocaching.com/geocache/GC83ZTY_nsml23-the-white-ghost-of-white-rock,N 45° 02.500,W 064° 25.900,Canada,Nova Scotia,Kings (Nova Scotia),3
GC83ZV9,For the Boids: A Starter Home,for-the-boids-a-starter-home,https://www.geocaching.com/geocache/GC83ZV9_for-the-boids-a-starter-home,N 45° 02.746,W 064° 25.722,Canada,Nova Scotia,Kings (Nova Scotia),13
GC83ZVC,Kaboing!,kaboing,https://www.geocaching.com/geocache/GC83ZVC_kaboing,N 45° 02.540,W 064° 26.017,Canada,Nova Scotia,Kings (Nova Scotia),2
GC8497E,WRBC,wrbc,https://www.geocaching.com/geocache/GC8497E_wrbc,N 45° 03.147,W 064° 24.586,Canada,Nova Scotia,Kings (Nova Scotia),10
GC84981,Along White Rock Pond #1,along-white-rock-pond-1,https://www.geocaching.com/geocache/GC84981_along-white-rock-pond-1,N 45° 03.184,W 064° 24.401,Canada,Nova Scotia,Kings (Nova Scotia),10
GC8498C,Along White Rock Pond #2,along-white-rock-pond-2,https://www.geocaching.com/geocache/GC8498C_along-white-rock-pond-2,N 45° 03.289,W 064° 24.227,Canada,Nova Scotia,Kings (Nova Scotia),8
GC84JCW,Eleven,eleven,https://www.geocaching.com/geocache/GC84JCW_eleven,N 45° 01.375,W 064° 35.438,Canada,Nova Scotia,Kings (Nova Scotia),12
GC84K8B,Cape Smokey Granite,cape-smokey-granite,https://www.geocaching.com/geocache/GC84K8B_cape-smokey-granite,N 46° 35.576,W 060° 22.805,Canada,Nova Scotia,Victoria (Nova Scotia),4
GC84M1F,Green Cove Continental Collision,green-cove-continental-collision,https://www.geocaching.com/geocache/GC84M1F_green-cove-continental-collision,N 46° 45.038,W 060° 19.444,Canada,Nova Scotia,Victoria (Nova Scotia),6
GC85DPY,Barney's Cache,barneys-cache,https://www.geocaching.com/geocache/GC85DPY_barneys-cache,N 45° 00.052,W 064° 49.711,Canada,Nova Scotia,Kings (Nova Scotia),12
GC85V2J,"Gas,Coffee and a Cache",gascoffee-and-a-cache,https://www.geocaching.com/geocache/GC85V2J_gascoffee-and-a-cache,N 45° 04.091,W 064° 13.336,Canada,Nova Scotia,Kings (Nova Scotia),5
GC85Z4R,Post to Post Reverse Wherigo,post-to-post-reverse-wherigo,https://www.geocaching.com/geocache/GC85Z4R_post-to-post-reverse-wherigo,N 45° 04.045,W 064° 34.637,Canada,Nova Scotia,Kings (Nova Scotia),6
GC8674W,"Adventure Lab Bonus, Superhero",adventure-lab-bonus-superhero,https://www.geocaching.com/geocache/GC8674W_adventure-lab-bonus-superhero,N 45° 05.120,W 064° 21.800,Canada,Nova Scotia,Kings (Nova Scotia),11
GC86P7Y,Stick to the trail.,stick-to-the-trail,https://www.geocaching.com/geocache/GC86P7Y_stick-to-the-trail,N 44° 52.024,W 064° 50.191,Canada,Nova Scotia,Kings (Nova Scotia),2
GC86WCC,End of the Trail,end-of-the-trail,https://www.geocaching.com/geocache/GC86WCC_end-of-the-trail,N 45° 03.996,W 064° 13.152,Canada,Nova Scotia,Kings (Nova Scotia),16
GC871C5,"Adventures in Nova Scotia, 2019",adventures-in-nova-scotia-2019,https://www.geocaching.com/geocache/GC871C5_adventures-in-nova-scotia-2019,N 45° 01.339,W 064° 32.274,Canada,Nova Scotia,Kings (Nova Scotia),5
GC878MX,NSML24: He who hesitates is lost,nsml24-he-who-hesitates-is-lost,https://www.geocaching.com/geocache/GC878MX_nsml24-he-who-hesitates-is-lost,N 45° 06.800,W 064° 16.400,Canada,Nova Scotia,Kings (Nova Scotia),4
GC87A95,Where's your Wellingtons? You'll need them again.,wheres-your-wellingtons-youll-need-them-again,https://www.geocaching.com/geocache/GC87A95_wheres-your-wellingtons-youll-need-them-again,N 45° 06.573,W 064° 15.995,Canada,Nova Scotia,Kings (Nova Scotia),9
GC87R3M,F9A,f9a,https://www.geocaching.com/geocache/GC87R3M_f9a,N 45° 06.668,W 064° 15.716,Canada,Nova Scotia,Kings (Nova Scotia),11
GC88R7V,KK01 - NS Kayak,kk01-ns-kayak,https://www.geocaching.com/geocache/GC88R7V_kk01-ns-kayak,N 44° 59.287,W 064° 20.665,Canada,Nova Scotia,Kings (Nova Scotia),28
GC88Y3C,KK02 - NS Kayak,kk02-ns-kayak,https://www.geocaching.com/geocache/GC88Y3C_kk02-ns-kayak,N 44° 59.352,W 064° 20.041,Canada,Nova Scotia,Kings (Nova Scotia),28
GC88Y3D,KK03 - NS Kayak,kk03-ns-kayak,https://www.geocaching.com/geocache/GC88Y3D_kk03-ns-kayak,N 44° 59.441,W 064° 19.476,Canada,Nova Scotia,Kings (Nova Scotia),26
GC893C9,KK07 - NS Kayak,kk07-ns-kayak,https://www.geocaching.com/geocache/GC893C9_kk07-ns-kayak,N 45° 00.002,W 064° 17.658,Canada,Nova Scotia,Kings (Nova Scotia),25
GC893CB,KK08 - NS Kayak,kk08-ns-kayak,https://www.geocaching.com/geocache/GC893CB_kk08-ns-kayak,N 45° 00.138,W 064° 17.204,Canada,Nova Scotia,Kings (Nova Scotia),25
GC893CD,KK09 - NS Kayak,kk09-ns-kayak,https://www.geocaching.com/geocache/GC893CD_kk09-ns-kayak,N 45° 00.274,W 064° 16.874,Canada,Nova Scotia,Kings (Nova Scotia),25
GC893CK,KK10 - NS Kayak,kk10-ns-kayak,https://www.geocaching.com/geocache/GC893CK_kk10-ns-kayak,N 45° 00.448,W 064° 16.538,Canada,Nova Scotia,Kings (Nova Scotia),27
GC893CN,KK11 - NS Kayak,kk11-ns-kayak,https://www.geocaching.com/geocache/GC893CN_kk11-ns-kayak,N 45° 00.596,W 064° 16.237,Canada,Nova Scotia,Kings (Nova Scotia),27
GC893DY,KK13 - NS Kayak,kk13-ns-kayak,https://www.geocaching.com/geocache/GC893DY_kk13-ns-kayak,N 45° 01.000,W 064° 15.661,Canada,Nova Scotia,Kings (Nova Scotia),27
GC893DZ,KK14 - NS Kayak,kk14-ns-kayak,https://www.geocaching.com/geocache/GC893DZ_kk14-ns-kayak,N 45° 00.954,W 064° 16.161,Canada,Nova Scotia,Kings (Nova Scotia),27
GC893E2,KK15 - NS Kayak,kk15-ns-kayak,https://www.geocaching.com/geocache/GC893E2_kk15-ns-kayak,N 45° 00.872,W 064° 16.660,Canada,Nova Scotia,Kings (Nova Scotia),27
GC893E7,KK16 - NS Kayak,kk16-ns-kayak,https://www.geocaching.com/geocache/GC893E7_kk16-ns-kayak,N 45° 00.768,W 064° 17.092,Canada,Nova Scotia,Kings (Nova Scotia),26
GC89426,KK25 - NS Kayak,kk25-ns-kayak,https://www.geocaching.com/geocache/GC89426_kk25-ns-kayak,N 45° 00.573,W 064° 20.492,Canada,Nova Scotia,Kings (Nova Scotia),28
GC8942E,KK27 - NS Kayak,kk27-ns-kayak,https://www.geocaching.com/geocache/GC8942E_kk27-ns-kayak,N 45° 00.298,W 064° 20.915,Canada,Nova Scotia,Kings (Nova Scotia),27
GC8942G,KK28 - NS Kayak,kk28-ns-kayak,https://www.geocaching.com/geocache/GC8942G_kk28-ns-kayak,N 45° 00.292,W 064° 20.561,Canada,Nova Scotia,Kings (Nova Scotia),27
GC8942X,KK26 - NS Kayak,kk26-ns-kayak,https://www.geocaching.com/geocache/GC8942X_kk26-ns-kayak,N 45° 00.611,W 064° 20.844,Canada,Nova Scotia,Kings (Nova Scotia),27
GC89436,KK29 - NS Kayak,kk29-ns-kayak,https://www.geocaching.com/geocache/GC89436_kk29-ns-kayak,N 45° 00.288,W 064° 20.192,Canada,Nova Scotia,Kings (Nova Scotia),27
GC894RJ,KK40 - NS Kayak,kk40-ns-kayak,https://www.geocaching.com/geocache/GC894RJ_kk40-ns-kayak,N 44° 59.894,W 064° 19.606,Canada,Nova Scotia,Kings (Nova Scotia),25
GC894RM,KK41 - NS Kayak,kk41-ns-kayak,https://www.geocaching.com/geocache/GC894RM_kk41-ns-kayak,N 44° 59.754,W 064° 19.915,Canada,Nova Scotia,Kings (Nova Scotia),25
GC894RN,KK42 - NS Kayak,kk42-ns-kayak,https://www.geocaching.com/geocache/GC894RN_kk42-ns-kayak,N 44° 59.540,W 064° 20.327,Canada,Nova Scotia,Kings (Nova Scotia),26
GC8A4ZB,Spygirl42 Visits Bridgewater Nova Scotia,spygirl42-visits-bridgewater-nova-scotia,https://www.geocaching.com/geocache/GC8A4ZB_spygirl42-visits-bridgewater-nova-scotia,N 44° 22.769,W 064° 30.952,Canada,Nova Scotia,Lunenburg,0
GC8A809,"Valley Cachers' Meet & Greet - July, 2019",valley-cachers-meet-greet-july-2019,https://www.geocaching.com/geocache/GC8A809_valley-cachers-meet-greet-july-2019,N 45° 04.096,W 064° 26.555,Canada,Nova Scotia,Kings (Nova Scotia),12
GC8AMXJ,New Road Cache 1,new-road-cache-1,https://www.geocaching.com/geocache/GC8AMXJ_new-road-cache-1,N 45° 02.175,W 064° 51.625,Canada,Nova Scotia,Kings (Nova Scotia),6
GC8AWVN,Baxters Harbour - A Basalt Sea Arch,baxters-harbour-a-basalt-sea-arch,https://www.geocaching.com/geocache/GC8AWVN_baxters-harbour-a-basalt-sea-arch,N 45° 13.889,W 064° 30.754,Canada,Nova Scotia,Kings (Nova Scotia),0
GC8AXFA,The Guzzle and Boot Island,the-guzzle-and-boot-island,https://www.geocaching.com/geocache/GC8AXFA_the-guzzle-and-boot-island,N 45° 08.222,W 064° 17.314,Canada,Nova Scotia,Kings (Nova Scotia),0
GC8AXVY,Grand Pre Marsh,grand-pre-marsh,https://www.geocaching.com/geocache/GC8AXVY_grand-pre-marsh,N 45° 08.026,W 064° 18.859,Canada,Nova Scotia,Kings (Nova Scotia),0
GC1A17,Charlottetown Memories,charlottetown-memories,https://www.geocaching.com/geocache/GC1A17_charlottetown-memories,N 46° 15.359,W 063° 10.314,Canada,Prince Edward Island,Queens (Prince Edward Island),901
GC6B1C,The Ancient path,the-ancient-path,https://www.geocaching.com/geocache/GC6B1C_the-ancient-path,N 45° 57.751,W 062° 46.921,Canada,Prince Edward Island,Queens (Prince Edward Island),295
GC6C05,First Post - Charlottetown,first-post-charlottetown,https://www.geocaching.com/geocache/GC6C05_first-post-charlottetown,N 46° 13.990,W 063° 07.995,Canada,Prince Edward Island,Queens (Prince Edward Island),699
GC70A6,Natural Water Slide,natural-water-slide,https://www.geocaching.com/geocache/GC70A6_natural-water-slide,N 46° 22.711,W 062° 06.457,Canada,Prince Edward Island,Kings (Prince Edward Island),52
GC73F8,Quest for Pendragonred,quest-for-pendragonred,https://www.geocaching.com/geocache/GC73F8_quest-for-pendragonred,N 45° 58.180,W 062° 46.390,Canada,Prince Edward Island,Queens (Prince Edward Island),1
GC7586,Got Drenched in Victoria Park (New Location),got-drenched-in-victoria-park-new-location,https://www.geocaching.com/geocache/GC7586_got-drenched-in-victoria-park-new-location,N 46° 13.674,W 063° 08.533,Canada,Prince Edward Island,Queens (Prince Edward Island),99
GC7B24,Pomroy Murray's Breadalbane,pomroy-murrays-breadalbane,https://www.geocaching.com/geocache/GC7B24_pomroy-murrays-breadalbane,N 46° 21.292,W 063° 29.401,Canada,Prince Edward Island,Queens (Prince Edward Island),95
GC7C82,Elevation Zero,elevation-zero,https://www.geocaching.com/geocache/GC7C82_elevation-zero,N 46° 30.768,W 063° 29.113,Canada,Prince Edward Island,Queens (Prince Edward Island),606
GCB923,Straghbohgie,straghbohgie,https://www.geocaching.com/geocache/GCB923_straghbohgie,N 46° 14.206,W 062° 40.467,Canada,Prince Edward Island,Kings (Prince Edward Island),241
GCG4QR,That dam cache,that-dam-cache,https://www.geocaching.com/geocache/GCG4QR_that-dam-cache,N 46° 09.527,W 062° 40.503,Canada,Prince Edward Island,Kings (Prince Edward Island),206
GCG9E7,"A ""Bag of hammers""",a-bag-of-hammers,https://www.geocaching.com/geocache/GCG9E7_a-bag-of-hammers,N 46° 11.783,W 062° 34.746,Canada,Prince Edward Island,Kings (Prince Edward Island),45
GCGF9X,A KING'S RANSOM,a-kings-ransom,https://www.geocaching.com/geocache/GCGF9X_a-kings-ransom,N 46° 01.338,W 062° 33.684,Canada,Prince Edward Island,Kings (Prince Edward Island),22
GCGGC4,PEI Vista,pei-vista,https://www.geocaching.com/geocache/GCGGC4_pei-vista,N 46° 13.035,W 063° 19.991,Canada,Prince Edward Island,Queens (Prince Edward Island),380
GCGP4A,Angels on the Water,angels-on-the-water,https://www.geocaching.com/geocache/GCGP4A_angels-on-the-water,N 46° 16.140,W 063° 05.490,Canada,Prince Edward Island,Queens (Prince Edward Island),3
GCGQ8C,Cache on the Promenade,cache-on-the-promenade,https://www.geocaching.com/geocache/GCGQ8C_cache-on-the-promenade,N 46° 27.442,W 063° 18.153,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GCH29V,Take a break,take-a-break,https://www.geocaching.com/geocache/GCH29V_take-a-break,N 46° 05.420,W 062° 41.300,Canada,Prince Edward Island,Kings (Prince Edward Island),179
GCJ7PW,Panmure Head Lighthouse,panmure-head-lighthouse,https://www.geocaching.com/geocache/GCJ7PW_panmure-head-lighthouse,N 46° 08.505,W 062° 28.055,Canada,Prince Edward Island,Kings (Prince Edward Island),324
GCJBHX,Point Prim Lighthouse,point-prim-lighthouse,https://www.geocaching.com/geocache/GCJBHX_point-prim-lighthouse,N 46° 03.044,W 063° 02.354,Canada,Prince Edward Island,Queens (Prince Edward Island),292
GCJDCE,Cape Bear Lighthouse,cape-bear-lighthouse,https://www.geocaching.com/geocache/GCJDCE_cape-bear-lighthouse,N 46° 00.203,W 062° 27.613,Canada,Prince Edward Island,Kings (Prince Edward Island),351
GCJGXB,Wood Islands Lighthouse,wood-islands-lighthouse,https://www.geocaching.com/geocache/GCJGXB_wood-islands-lighthouse,N 45° 57.056,W 062° 44.832,Canada,Prince Edward Island,Queens (Prince Edward Island),224
GCJHFB,Adventure of Knowledge,adventure-of-knowledge,https://www.geocaching.com/geocache/GCJHFB_adventure-of-knowledge,N 46° 15.653,W 063° 08.326,Canada,Prince Edward Island,Queens (Prince Edward Island),381
GCJHGB,Tay's Treasures,tays-treasures,https://www.geocaching.com/geocache/GCJHGB_tays-treasures,N 46° 11.738,W 063° 03.691,Canada,Prince Edward Island,Queens (Prince Edward Island),59
GCJT0Q,4 Islands,4-islands,https://www.geocaching.com/geocache/GCJT0Q_4-islands,N 46° 01.144,W 062° 30.825,Canada,Prince Edward Island,Kings (Prince Edward Island),112
GCJT0V,Buffalo Bill's,buffalo-bills,https://www.geocaching.com/geocache/GCJT0V_buffalo-bills,N 46° 06.310,W 062° 36.977,Canada,Prince Edward Island,Kings (Prince Edward Island),181
GCJWZK,O'Keefe's Lake monster cache,okeefes-lake-monster-cache,https://www.geocaching.com/geocache/GCJWZK_okeefes-lake-monster-cache,N 46° 14.786,W 062° 48.770,Canada,Prince Edward Island,Queens (Prince Edward Island),145
